TID;Day;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode
796;1;78;4766054;18;0;7;0;348
797;1;78;22741027;45;3;23;3;349
798;1;78;22741027;23;0;45;0;349
799;1;78;93637017;3;3;31;3;350
800;1;78;93637017;31;0;3;0;350
801;1;78;21474799;8;3;6;3;351
802;1;78;21474799;6;0;8;0;351
803;1;78;65103906;39;2;26;2;352
804;1;78;65103906;26;0;39;0;352
805;1;78;15545497;50;1;49;1;353
806;1;78;15545497;49;0;50;0;353
807;1;78;70778370;18;2;29;2;354
808;1;78;70778370;29;0;18;0;354
809;1;78;16510842;43;1;15;1;355
810;1;78;16510842;15;0;43;0;355
811;1;78;85243575;47;1;46;1;356
812;1;78;85243575;46;0;47;0;356
813;1;78;54071972;15;3;31;3;357
814;1;78;54071972;31;0;15;0;357
815;1;78;44474726;24;1;29;1;358
816;1;78;44474726;29;0;24;0;358
817;1;78;89956825;32;3;31;3;359
818;1;78;89956825;31;0;32;0;359
819;1;78;45976981;46;2;49;2;360
820;1;78;45976981;49;0;46;0;360
821;1;78;42243888;29;1;40;1;361
822;1;78;42243888;40;0;29;0;361
823;1;78;98644085;21;2;28;2;362
824;1;78;98644085;28;0;21;0;362
825;1;78;92296383;50;3;48;3;363
826;1;78;92296383;48;0;50;0;363
827;1;78;24797835;30;1;22;1;364
828;1;78;24797835;22;0;30;0;364
829;1;78;78697219;44;1;17;1;365
830;1;78;78697219;17;0;44;0;365
831;1;78;90277502;7;3;48;3;366
832;1;78;90277502;48;0;7;0;366
833;1;78;24477768;19;1;48;1;367
834;1;78;24477768;48;0;19;0;367
835;1;78;65000245;5;3;19;3;368
836;1;78;65000245;19;0;5;0;368
837;1;78;28867153;2;3;48;3;369
838;1;78;28867153;48;0;2;0;369
839;1;78;76946632;28;3;49;3;370
840;1;78;76946632;49;0;28;0;370
841;1;78;41334369;47;3;10;3;371
842;1;78;41334369;10;0;47;0;371
843;1;78;79628271;23;1;28;1;372
844;1;78;79628271;28;0;23;0;372
845;1;78;25584246;14;2;4;2;373
846;1;78;25584246;4;0;14;0;373
847;1;78;40981817;23;2;4;2;374
848;1;78;40981817;4;0;23;0;374
849;1;78;79714655;45;1;32;1;375
850;1;78;79714655;32;0;45;0;375
851;1;78;63986857;40;3;11;3;376
852;1;78;63986857;11;0;40;0;376
853;1;78;34628009;23;3;24;3;377
854;1;78;34628009;24;0;23;0;377
855;1;78;91617135;33;1;48;1;378
856;1;78;91617135;48;0;33;0;378
857;1;78;18946536;24;2;46;2;379
858;1;78;18946536;46;0;24;0;379
859;1;78;62348224;38;3;13;3;380
860;1;78;62348224;13;0;38;0;380
861;1;78;79852694;15;3;10;3;381
862;1;78;79852694;10;0;15;0;381
863;1;78;68444912;44;3;27;3;382
864;1;78;68444912;27;0;44;0;382
865;1;78;82061939;48;3;34;3;383
866;1;78;82061939;34;0;48;0;383
867;1;78;19518825;21;2;16;2;384
868;1;78;19518825;16;0;21;0;384
869;1;78;58263359;18;3;6;3;385
870;1;78;58263359;6;0;18;0;385
871;1;78;48699982;12;3;23;3;386
872;1;78;48699982;23;0;12;0;386
873;1;78;58122126;41;1;38;1;387
874;1;78;58122126;38;0;41;0;387
875;1;78;96089845;32;2;9;2;388
876;1;78;96089845;9;0;32;0;388
877;1;78;82113964;5;3;9;3;389
878;1;78;82113964;9;0;5;0;389
879;1;78;15779396;31;2;43;2;390
880;1;78;15779396;43;0;31;0;390
881;1;78;49178676;27;2;22;2;391
882;1;78;49178676;22;0;27;0;391
883;1;78;94373755;8;2;17;2;392
884;1;78;94373755;17;0;8;0;392
885;1;78;8347444;41;2;35;2;393
886;1;78;8347444;35;0;41;0;393
887;1;78;71936708;34;2;31;2;394
888;1;78;71936708;31;0;34;0;394
889;1;78;72466647;10;1;43;1;395
890;1;78;72466647;43;0;10;0;395
891;1;78;44385294;46;2;24;2;396
892;1;78;44385294;24;0;46;0;396
893;1;78;4295203;15;2;1;2;397
894;1;78;4295203;1;0;15;0;397
895;1;78;23604687;4;3;43;3;398
896;1;78;23604687;43;0;4;0;398
897;1;78;6646243;38;3;5;3;399
898;1;78;6646243;5;0;38;0;399
899;1;78;78498601;36;1;31;1;400
900;1;78;78498601;31;0;36;0;400
901;1;78;5950065;43;1;25;1;401
902;1;78;5950065;25;0;43;0;401
903;1;78;49283805;40;2;37;2;402
904;1;78;49283805;37;0;40;0;402
905;1;78;43423603;39;1;20;1;403
906;1;78;43423603;20;0;39;0;403
907;1;78;12255483;15;2;32;2;404
908;1;78;12255483;32;0;15;0;404
909;1;78;74056756;32;3;20;3;405
910;1;78;74056756;20;0;32;0;405
911;1;78;8938597;3;1;4;1;406
912;1;78;8938597;4;0;3;0;406
913;1;78;93702065;13;3;20;3;407
914;1;78;93702065;20;0;13;0;407
915;1;78;58086601;18;2;20;2;408
916;1;78;58086601;20;0;18;0;408
917;1;78;84977157;11;2;1;2;409
918;1;78;84977157;1;0;11;0;409
919;1;78;42178589;35;1;34;1;410
920;1;78;42178589;34;0;35;0;410
921;1;78;74363383;46;1;4;1;411
922;1;78;74363383;4;0;46;0;411
923;1;78;60960253;48;1;21;1;412
924;1;78;60960253;21;0;48;0;412
925;1;78;79653048;18;3;25;3;413
926;1;78;79653048;25;0;18;0;413
927;1;78;21321366;31;2;12;2;414
928;1;78;21321366;12;0;31;0;414
929;1;78;1749670;14;1;19;1;415
930;1;78;1749670;19;0;14;0;415
931;1;78;45115401;17;3;4;3;416
932;1;78;45115401;4;0;17;0;416
933;1;78;59441878;44;2;4;2;417
934;1;78;59441878;4;0;44;0;417
935;1;139;12378046;29;2;39;2;418
936;1;139;12378046;39;0;29;0;418
937;1;139;38184464;43;1;47;1;419
938;1;139;38184464;47;0;43;0;419
939;1;139;9047139;27;1;15;1;420
940;1;139;9047139;15;0;27;0;420
941;1;139;78778931;8;1;44;1;421
942;1;139;78778931;44;0;8;0;421
943;1;139;2401511;14;1;25;1;422
944;1;139;2401511;25;0;14;0;422
945;1;139;74590728;50;2;17;2;423
946;1;139;74590728;17;0;50;0;423
947;1;139;89195925;33;3;5;3;424
948;1;139;89195925;5;0;33;0;424
949;1;139;89083640;12;2;10;2;425
950;1;139;89083640;10;0;12;0;425
951;1;139;40416083;10;1;49;1;426
952;1;139;40416083;49;0;10;0;426
953;1;139;16197533;1;2;27;2;427
954;1;139;16197533;27;0;1;0;427
955;1;139;40072532;14;2;16;2;428
956;1;139;40072532;16;0;14;0;428
957;1;139;5537924;39;3;5;3;429
958;1;139;5537924;5;0;39;0;429
959;1;139;1700212;3;3;14;3;430
960;1;139;1700212;14;0;3;0;430
961;1;139;80069015;47;3;13;3;431
962;1;139;80069015;13;0;47;0;431
963;1;139;45567802;6;1;26;1;432
964;1;139;45567802;26;0;6;0;432
965;1;139;92934177;4;2;3;2;433
966;1;139;92934177;3;0;4;0;433
967;1;139;43566187;19;1;31;1;434
968;1;139;43566187;31;0;19;0;434
969;1;139;67168884;38;1;39;1;435
970;1;139;67168884;39;0;38;0;435
971;1;139;71518724;20;1;45;1;436
972;1;139;71518724;45;0;20;0;436
973;1;139;93450567;27;1;14;1;437
974;1;139;93450567;14;0;27;0;437
975;1;139;94301213;17;1;13;1;438
976;1;139;94301213;13;0;17;0;438
977;1;139;93060008;50;3;10;3;439
978;1;139;93060008;10;0;50;0;439
979;1;139;1499671;48;1;33;1;440
980;1;139;1499671;33;0;48;0;440
981;1;139;66022072;26;3;7;3;441
982;1;139;66022072;7;0;26;0;441
983;1;139;81947189;23;1;31;1;442
984;1;139;81947189;31;0;23;0;442
985;1;139;16677512;46;3;42;3;443
986;1;139;16677512;42;0;46;0;443
987;1;139;33302118;32;1;48;1;444
988;1;139;33302118;48;0;32;0;444
989;1;139;47465826;10;3;23;3;445
990;1;139;47465826;23;0;10;0;445
991;1;139;6150528;3;1;14;1;446
992;1;139;6150528;14;0;3;0;446
993;1;139;44310484;35;1;31;1;447
994;1;139;44310484;31;0;35;0;447
995;1;139;82264672;44;1;34;1;448
996;1;139;82264672;34;0;44;0;448
997;1;139;31329910;12;1;18;1;449
998;1;139;31329910;18;0;12;0;449
999;1;139;74501759;33;1;11;1;450
1000;1;139;74501759;11;0;33;0;450
1001;1;139;45250421;11;1;19;1;451
1002;1;139;45250421;19;0;11;0;451
1003;1;139;77007900;31;3;46;3;452
1004;1;139;77007900;46;0;31;0;452
1005;1;139;24488676;6;2;33;2;453
1006;1;139;24488676;33;0;6;0;453
1007;1;139;83515230;50;1;44;1;454
1008;1;139;83515230;44;0;50;0;454
1009;1;139;66718519;32;2;15;2;455
1010;1;139;66718519;15;0;32;0;455
1011;1;139;57617171;14;3;27;3;456
1012;1;139;57617171;27;0;14;0;456
1013;1;139;29466307;9;1;41;1;457
1014;1;139;29466307;41;0;9;0;457
1015;1;139;77371177;29;1;15;1;458
1016;1;139;77371177;15;0;29;0;458
1017;1;139;62432866;18;3;13;3;459
1018;1;139;62432866;13;0;18;0;459
1019;1;139;55049714;17;2;38;2;460
1020;1;139;55049714;38;0;17;0;460
1021;1;139;55603962;39;1;34;1;461
1022;1;139;55603962;34;0;39;0;461
1023;1;139;38802740;14;1;48;1;462
1024;1;139;38802740;48;0;14;0;462
1025;1;139;7884821;15;3;11;3;463
1026;1;139;7884821;11;0;15;0;463
1027;1;139;39884125;1;2;36;2;464
1028;1;139;39884125;36;0;1;0;464
1029;1;139;26327931;28;3;7;3;465
1030;1;139;26327931;7;0;28;0;465
1031;1;139;40055540;48;1;10;1;466
1032;1;139;40055540;10;0;48;0;466
1033;1;139;26692224;14;1;12;1;467
1034;1;139;26692224;12;0;14;0;467
1035;1;139;59788509;8;2;30;2;468
1036;1;139;59788509;30;0;8;0;468
1037;1;139;93663300;11;3;32;3;469
1038;1;139;93663300;32;0;11;0;469
1039;1;139;71575636;33;2;30;2;470
1040;1;139;71575636;30;0;33;0;470
1041;1;139;28577108;41;1;36;1;471
1042;1;139;28577108;36;0;41;0;471
1043;1;139;30329198;44;3;25;3;472
1044;1;139;30329198;25;0;44;0;472
1045;1;139;33634932;36;2;33;2;473
1046;1;139;33634932;33;0;36;0;473
1047;1;139;20667508;4;2;48;2;474
1048;1;139;20667508;48;0;4;0;474
1049;1;139;50083881;45;3;33;3;475
1050;1;139;50083881;33;0;45;0;475
1051;1;139;35369207;41;3;3;3;476
1052;1;139;35369207;3;0;41;0;476
1053;1;139;15598391;21;1;48;1;477
1054;1;139;15598391;48;0;21;0;477
1055;1;139;6996193;45;1;46;1;478
1056;1;139;6996193;46;0;45;0;478
1057;1;139;42959017;10;1;4;1;479
1058;1;139;42959017;4;0;10;0;479
1059;1;139;94553241;37;1;34;1;480
1060;1;139;94553241;34;0;37;0;480
1061;1;139;4453410;10;3;21;3;481
1062;1;139;4453410;21;0;10;0;481
1063;1;139;86917417;39;1;48;1;482
1064;1;139;86917417;48;0;39;0;482
1065;1;139;16245612;33;2;26;2;483
1066;1;139;16245612;26;0;33;0;483
1067;1;139;35938263;32;2;15;2;484
1068;1;139;35938263;15;0;32;0;484
1069;1;139;94614591;27;3;29;3;485
1070;1;139;94614591;29;0;27;0;485
1071;1;139;45061106;5;3;9;3;486
1072;1;139;45061106;9;0;5;0;486
1073;1;139;86786693;20;1;32;1;487
1074;1;139;86786693;32;0;20;0;487
1075;1;139;4226288;26;1;29;1;488
1076;1;139;4226288;29;0;26;0;488
1077;1;139;99979100;47;1;38;1;489
1078;1;139;99979100;38;0;47;0;489
1079;1;139;74484110;25;1;37;1;490
1080;1;139;74484110;37;0;25;0;490
1081;1;139;59365666;5;3;34;3;491
1082;1;139;59365666;34;0;5;0;491
1083;1;139;50622153;3;3;28;3;492
1084;1;139;50622153;28;0;3;0;492
1085;1;139;32720184;42;1;14;1;493
1086;1;139;32720184;14;0;42;0;493
1087;1;139;10833549;16;1;22;1;494
1088;1;139;10833549;22;0;16;0;494
1089;1;139;84350898;40;2;25;2;495
1090;1;139;84350898;25;0;40;0;495
1091;1;139;13838999;8;1;50;1;496
1092;1;139;13838999;50;0;8;0;496
1093;1;139;7924311;3;2;2;2;497
1094;1;139;7924311;2;0;3;0;497
1095;1;139;31996261;40;2;1;2;498
1096;1;139;31996261;1;0;40;0;498
1097;1;139;71249850;13;2;31;2;499
1098;1;139;71249850;31;0;13;0;499
1099;1;139;32098551;32;3;29;3;500
1100;1;139;32098551;29;0;32;0;500
1101;1;139;8761273;30;1;46;1;501
1102;1;139;8761273;46;0;30;0;501
1103;1;139;49318098;19;3;21;3;502
1104;1;139;49318098;21;0;19;0;502
1105;1;139;49701478;13;3;46;3;503
1106;1;139;49701478;46;0;13;0;503
1107;1;139;30026895;9;1;41;1;504
1108;1;139;30026895;41;0;9;0;504
1109;1;139;45630677;22;1;14;1;505
1110;1;139;45630677;14;0;22;0;505
1111;1;139;18241113;32;1;38;1;506
1112;1;139;18241113;38;0;32;0;506
1113;1;139;92140154;17;3;41;3;507
1114;1;139;92140154;41;0;17;0;507
1115;1;139;70062048;2;2;11;2;508
1116;1;139;70062048;11;0;2;0;508
1117;1;139;93443264;44;2;26;2;509
1118;1;139;93443264;26;0;44;0;509
1119;1;139;9084151;40;3;45;3;510
1120;1;139;9084151;45;0;40;0;510
1121;1;139;67872038;46;1;47;1;511
1122;1;139;67872038;47;0;46;0;511
1123;1;139;17685241;23;2;19;2;512
1124;1;139;17685241;19;0;23;0;512
1125;1;139;15943540;45;1;4;1;513
1126;1;139;15943540;4;0;45;0;513
1127;1;139;78366416;14;3;2;3;514
1128;1;139;78366416;2;0;14;0;514
1129;1;139;73115448;21;2;39;2;515
1130;1;139;73115448;39;0;21;0;515
1131;1;139;46147733;19;2;34;2;516
1132;1;139;46147733;34;0;19;0;516
1133;1;139;39785430;48;2;3;2;517
1134;1;139;39785430;3;0;48;0;517
1135;1;139;12092973;47;2;17;2;518
1136;1;139;12092973;17;0;47;0;518
1137;1;139;58332413;34;2;38;2;519
1138;1;139;58332413;38;0;34;0;519
1139;1;139;87952098;10;2;17;2;520
1140;1;139;87952098;17;0;10;0;520
1141;1;139;26398280;30;1;3;1;521
1142;1;139;26398280;3;0;30;0;521
1143;1;139;54941434;8;3;43;3;522
1144;1;139;54941434;43;0;8;0;522
1145;1;139;34421351;40;3;14;3;523
1146;1;139;34421351;14;0;40;0;523
1147;1;139;26190361;37;3;48;3;524
1148;1;139;26190361;48;0;37;0;524
1149;1;139;47080097;14;3;34;3;525
1150;1;139;47080097;34;0;14;0;525
1151;1;139;41576248;48;1;44;1;526
1152;1;139;41576248;44;0;48;0;526
1153;1;139;61820136;47;2;34;2;527
1154;1;139;61820136;34;0;47;0;527
1155;1;139;45535787;50;1;15;1;528
1156;1;139;45535787;15;0;50;0;528
1157;1;139;49150602;11;2;18;2;529
1158;1;139;49150602;18;0;11;0;529
1159;1;139;35260501;43;3;47;3;530
1160;1;139;35260501;47;0;43;0;530
1161;1;139;17973459;16;3;46;3;531
1162;1;139;17973459;46;0;16;0;531
1163;1;139;74205843;2;1;7;1;532
1164;1;139;74205843;7;0;2;0;532
1165;1;139;98743438;47;2;43;2;533
1166;1;139;98743438;43;0;47;0;533
1167;1;139;23929874;3;1;45;1;534
1168;1;139;23929874;45;0;3;0;534
1169;1;139;88556417;7;3;45;3;535
1170;1;139;88556417;45;0;7;0;535
1171;1;139;18990399;24;3;43;3;536
1172;1;139;18990399;43;0;24;0;536
1173;1;139;12069429;9;1;48;1;537
1174;1;139;12069429;48;0;9;0;537
1175;1;139;92180373;28;3;8;3;538
1176;1;139;92180373;8;0;28;0;538
1177;1;139;86474592;41;1;21;1;539
1178;1;139;86474592;21;0;41;0;539
1179;1;139;6992157;46;1;19;1;540
1180;1;139;6992157;19;0;46;0;540
1181;1;139;60958776;45;1;30;1;541
1182;1;139;60958776;30;0;45;0;541
1183;1;139;85343808;12;3;39;3;542
1184;1;139;85343808;39;0;12;0;542
1185;1;139;91624582;10;1;50;1;543
1186;1;139;91624582;50;0;10;0;543
1187;1;139;37730205;1;3;44;3;544
1188;1;139;37730205;44;0;1;0;544
1189;1;139;77971544;44;2;26;2;545
1190;1;139;77971544;26;0;44;0;545
1191;1;139;25575622;38;3;42;3;546
1192;1;139;25575622;42;0;38;0;546
1193;1;139;14039877;27;2;23;2;547
1194;1;139;14039877;23;0;27;0;547
1195;1;139;84062873;13;2;46;2;548
1196;1;139;84062873;46;0;13;0;548
1197;1;139;74322822;12;2;13;2;549
1198;1;139;74322822;13;0;12;0;549
1199;1;139;21579588;40;3;26;3;550
1200;1;139;21579588;26;0;40;0;550
1201;1;139;36726715;18;1;6;1;551
1202;1;139;36726715;6;0;18;0;551
1203;1;139;32949791;17;1;44;1;552
1204;1;139;32949791;44;0;17;0;552
1205;1;139;63296630;1;1;4;1;553
1206;1;139;63296630;4;0;1;0;553
1207;1;139;26431996;21;1;45;1;554
1208;1;139;26431996;45;0;21;0;554
1209;1;139;61421270;3;1;42;1;555
1210;1;139;61421270;42;0;3;0;555
1211;1;139;99095052;30;3;47;3;556
1212;1;139;99095052;47;0;30;0;556
1213;1;139;95627627;27;2;33;2;557
1214;1;139;95627627;33;0;27;0;557
1215;1;139;42026883;18;1;2;1;558
1216;1;139;42026883;2;0;18;0;558
1217;1;139;86955152;14;1;32;1;559
1218;1;139;86955152;32;0;14;0;559
1219;1;139;93382805;29;2;18;2;560
1220;1;139;93382805;18;0;29;0;560
1221;1;139;85526540;28;2;33;2;561
1222;1;139;85526540;33;0;28;0;561
1223;1;139;73812377;8;1;21;1;562
1224;1;139;73812377;21;0;8;0;562
1225;1;139;77358426;19;3;25;3;563
1226;1;139;77358426;25;0;19;0;563
1227;1;139;67163298;5;2;13;2;564
1228;1;139;67163298;13;0;5;0;564
1229;1;139;76328257;38;3;13;3;565
1230;1;139;76328257;13;0;38;0;565
1231;1;139;68598703;12;1;26;1;566
1232;1;139;68598703;26;0;12;0;566
1233;1;139;70274249;5;3;23;3;567
1234;1;139;70274249;23;0;5;0;567
1235;1;139;45324254;1;2;2;2;568
1236;1;139;45324254;2;0;1;0;568
1237;1;139;88734606;14;3;45;3;569
1238;1;139;88734606;45;0;14;0;569
1239;1;139;25277806;29;1;32;1;570
1240;1;139;25277806;32;0;29;0;570
1241;1;139;60721395;14;2;2;2;571
1242;1;139;60721395;2;0;14;0;571
1243;1;139;15687819;10;3;20;3;572
1244;1;139;15687819;20;0;10;0;572
1245;1;139;92901968;43;3;1;3;573
1246;1;139;92901968;1;0;43;0;573
1247;1;139;20310154;19;3;10;3;574
1248;1;139;20310154;10;0;19;0;574
1249;1;139;82608052;21;1;36;1;575
1250;1;139;82608052;36;0;21;0;575
1251;1;139;27145950;17;3;20;3;576
1252;1;139;27145950;20;0;17;0;576
1253;1;139;7686498;18;1;41;1;577
1254;1;139;7686498;41;0;18;0;577
1255;1;139;2313376;39;2;24;2;578
1256;1;139;2313376;24;0;39;0;578
1257;1;139;91924668;10;1;30;1;579
1258;1;139;91924668;30;0;10;0;579
1259;1;139;3166711;29;1;50;1;580
1260;1;139;3166711;50;0;29;0;580
1261;1;139;85053076;24;1;33;1;581
1262;1;139;85053076;33;0;24;0;581
1263;1;139;40716575;26;2;16;2;582
1264;1;139;40716575;16;0;26;0;582
1265;1;139;23230066;20;2;6;2;583
1266;1;139;23230066;6;0;20;0;583
1267;1;139;53807964;38;1;32;1;584
1268;1;139;53807964;32;0;38;0;584
1269;1;139;98560721;10;3;2;3;585
1270;1;139;98560721;2;0;10;0;585
1271;1;139;47815730;17;3;7;3;586
1272;1;139;47815730;7;0;17;0;586
1273;1;139;82897298;44;1;34;1;587
1274;1;139;82897298;34;0;44;0;587
1275;1;139;34197463;4;2;15;2;588
1276;1;139;34197463;15;0;4;0;588
1277;1;139;29166311;24;2;22;2;589
1278;1;139;29166311;22;0;24;0;589
1279;1;139;7415738;50;3;38;3;590
1280;1;139;7415738;38;0;50;0;590
1281;1;139;67951711;43;3;7;3;591
1282;1;139;67951711;7;0;43;0;591
1283;1;139;68929847;5;3;17;3;592
1284;1;139;68929847;17;0;5;0;592
1285;1;139;77375713;49;1;43;1;593
1286;1;139;77375713;43;0;49;0;593
1287;1;139;97725837;41;2;3;2;594
1288;1;139;97725837;3;0;41;0;594
1289;1;139;3326254;5;2;50;2;595
1290;1;139;3326254;50;0;5;0;595
1291;1;139;82181432;10;1;43;1;596
1292;1;139;82181432;43;0;10;0;596
1293;1;139;86698471;49;1;42;1;597
1294;1;139;86698471;42;0;49;0;597
1295;1;139;13497762;8;3;20;3;598
1296;1;139;13497762;20;0;8;0;598
1297;1;139;30489585;29;3;40;3;599
1298;1;139;30489585;40;0;29;0;599
1299;1;139;65712323;28;1;17;1;600
1300;1;139;65712323;17;0;28;0;600
1301;1;139;17521730;50;2;47;2;601
1302;1;139;17521730;47;0;50;0;601
1303;1;139;46550016;45;1;39;1;602
1304;1;139;46550016;39;0;45;0;602
1305;1;139;62832196;35;3;11;3;603
1306;1;139;62832196;11;0;35;0;603
1307;1;139;25248088;13;2;1;2;604
1308;1;139;25248088;1;0;13;0;604
1309;1;139;18525096;26;2;1;2;605
1310;1;139;18525096;1;0;26;0;605
1311;1;139;98031086;22;2;26;2;606
1312;1;139;98031086;26;0;22;0;606
1313;1;139;58511672;5;1;31;1;607
1314;1;139;58511672;31;0;5;0;607
1315;1;139;43024252;49;2;44;2;608
1316;1;139;43024252;44;0;49;0;608
1317;1;139;89608421;44;2;19;2;609
1318;1;139;89608421;19;0;44;0;609
1319;1;139;53645195;28;2;10;2;610
1320;1;139;53645195;10;0;28;0;610
1321;1;139;10231895;10;2;48;2;611
1322;1;139;10231895;48;0;10;0;611
1323;1;139;71152314;7;3;5;3;612
1324;1;139;71152314;5;0;7;0;612
1325;1;139;2687753;45;1;31;1;613
1326;1;139;2687753;31;0;45;0;613
1327;1;139;2942126;31;1;37;1;614
1328;1;139;2942126;37;0;31;0;614
1329;1;139;20452187;18;1;4;1;615
1330;1;139;20452187;4;0;18;0;615
1331;1;139;3385006;38;1;14;1;616
1332;1;139;3385006;14;0;38;0;616
1333;1;139;58318076;18;3;19;3;617
1334;1;139;58318076;19;0;18;0;617
1335;1;139;43335871;50;3;7;3;618
1336;1;139;43335871;7;0;50;0;618
1337;1;139;84366729;13;2;22;2;619
1338;1;139;84366729;22;0;13;0;619
1339;1;139;99336408;50;2;24;2;620
1340;1;139;99336408;24;0;50;0;620
1341;1;139;38984028;3;2;43;2;621
1342;1;139;38984028;43;0;3;0;621
1343;1;139;9950359;22;3;9;3;622
1344;1;139;9950359;9;0;22;0;622
1345;1;139;64795393;35;3;4;3;623
1346;1;139;64795393;4;0;35;0;623
1347;1;139;82234795;30;3;38;3;624
1348;1;139;82234795;38;0;30;0;624
1349;1;139;45223318;34;3;8;3;625
1350;1;139;45223318;8;0;34;0;625
1351;1;139;6153552;19;3;34;3;626
1352;1;139;6153552;34;0;19;0;626
1353;1;139;97062606;9;2;22;2;627
1354;1;139;97062606;22;0;9;0;627
1355;1;139;64361684;45;3;17;3;628
1356;1;139;64361684;17;0;45;0;628
1357;1;139;84947076;45;1;26;1;629
1358;1;139;84947076;26;0;45;0;629
1359;1;139;34086418;20;2;22;2;630
1360;1;139;34086418;22;0;20;0;630
1361;1;139;85464799;43;3;41;3;631
1362;1;139;85464799;41;0;43;0;631
1363;1;139;31833557;34;1;13;1;632
1364;1;139;31833557;13;0;34;0;632
1365;1;139;73554572;41;1;39;1;633
1366;1;139;73554572;39;0;41;0;633
1367;1;139;3872450;47;2;45;2;634
1368;1;139;3872450;45;0;47;0;634
1369;1;139;87110093;16;2;48;2;635
1370;1;139;87110093;48;0;16;0;635
1371;1;139;79402557;48;3;21;3;636
1372;1;139;79402557;21;0;48;0;636
1373;1;139;32313159;40;1;47;1;637
1374;1;139;32313159;47;0;40;0;637
1375;1;139;85974073;9;2;29;2;638
1376;1;139;85974073;29;0;9;0;638
1377;1;139;6418763;27;2;34;2;639
1378;1;139;6418763;34;0;27;0;639
1379;1;139;74374080;41;1;37;1;640
1380;1;139;74374080;37;0;41;0;640
1381;1;139;92896846;8;1;3;1;641
1382;1;139;92896846;3;0;8;0;641
1383;1;139;86924190;28;2;44;2;642
1384;1;139;86924190;44;0;28;0;642
1385;1;139;99875634;17;1;31;1;643
1386;1;139;99875634;31;0;17;0;643
1387;1;139;69836006;30;2;19;2;644
1388;1;139;69836006;19;0;30;0;644
1389;1;139;74937255;45;2;39;2;645
1390;1;139;74937255;39;0;45;0;645
1391;1;139;2065815;3;3;21;3;646
1392;1;139;2065815;21;0;3;0;646
1393;1;139;33287801;27;3;44;3;647
1394;1;139;33287801;44;0;27;0;647
1395;1;139;50743282;39;2;29;2;648
1396;1;139;50743282;29;0;39;0;648
1397;1;139;78569109;11;1;40;1;649
1398;1;139;78569109;40;0;11;0;649
1399;1;139;3268981;30;1;32;1;650
1400;1;139;3268981;32;0;30;0;650
1401;1;139;813030;21;2;47;2;651
1402;1;139;813030;47;0;21;0;651
1403;1;139;16202914;37;2;24;2;652
1404;1;139;16202914;24;0;37;0;652
1405;1;139;75077029;10;3;27;3;653
1406;1;139;75077029;27;0;10;0;653
1407;1;139;16036644;38;3;12;3;654
1408;1;139;16036644;12;0;38;0;654
1409;1;139;85691077;6;2;30;2;655
1410;1;139;85691077;30;0;6;0;655
1411;1;139;58226214;2;1;3;1;656
1412;1;139;58226214;3;0;2;0;656
1413;1;139;8982798;42;2;5;2;657
1414;1;139;8982798;5;0;42;0;657
1415;1;139;34741268;20;1;5;1;658
1416;1;139;34741268;5;0;20;0;658
1417;1;139;50332565;31;2;38;2;659
1418;1;139;50332565;38;0;31;0;659
1419;1;139;60025874;44;3;16;3;660
1420;1;139;60025874;16;0;44;0;660
1421;1;139;67006961;3;3;16;3;661
1422;1;139;67006961;16;0;3;0;661
1423;1;139;88936484;10;2;31;2;662
1424;1;139;88936484;31;0;10;0;662
1425;1;139;71210736;41;1;31;1;663
1426;1;139;71210736;31;0;41;0;663
1427;1;139;3678106;47;2;39;2;664
1428;1;139;3678106;39;0;47;0;664
1429;1;139;83911609;26;1;30;1;665
1430;1;139;83911609;30;0;26;0;665
1431;1;139;14025753;40;2;5;2;666
1432;1;139;14025753;5;0;40;0;666
1433;1;139;12865790;35;3;50;3;667
1434;1;139;12865790;50;0;35;0;667
1435;1;139;90036576;39;2;30;2;668
1436;1;139;90036576;30;0;39;0;668
1437;1;139;88357147;20;3;5;3;669
1438;1;139;88357147;5;0;20;0;669
1439;1;139;76741604;38;2;16;2;670
1440;1;139;76741604;16;0;38;0;670
1441;1;139;85452255;3;1;17;1;671
1442;1;139;85452255;17;0;3;0;671
1443;1;139;77879396;25;2;18;2;672
1444;1;139;77879396;18;0;25;0;672
1445;1;139;67863132;16;3;27;3;673
1446;1;139;67863132;27;0;16;0;673
1447;1;139;79105850;7;2;20;2;674
1448;1;139;79105850;20;0;7;0;674
1449;1;139;15201461;19;1;16;1;675
1450;1;139;15201461;16;0;19;0;675
1451;1;139;89218287;40;3;45;3;676
1452;1;139;89218287;45;0;40;0;676
1453;1;139;24236828;4;1;41;1;677
1454;1;139;24236828;41;0;4;0;677
1455;1;139;48592494;28;1;44;1;678
1456;1;139;48592494;44;0;28;0;678
1457;1;139;13044138;3;2;35;2;679
1458;1;139;13044138;35;0;3;0;679
1459;1;139;94790753;10;1;2;1;680
1460;1;139;94790753;2;0;10;0;680
1461;1;139;8822701;24;1;44;1;681
1462;1;139;8822701;44;0;24;0;681
1463;1;139;28509478;18;2;19;2;682
1464;1;139;28509478;19;0;18;0;682
1465;1;139;71742038;27;3;23;3;683
1466;1;139;71742038;23;0;27;0;683
1467;1;139;84615804;36;1;24;1;684
1468;1;139;84615804;24;0;36;0;684
1469;1;139;47370882;37;1;28;1;685
