TID;Day;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode
1898;1;1301;27410425;2;0;22;0;899
1899;1;1058;24409202;2;2;14;2;900
1900;1;649;24409202;14;0;2;0;900
1901;1;660;13009216;9;2;23;2;901
1902;1;609;13009216;23;0;9;0;901
1903;1;762;11076549;12;3;25;3;902
1904;1;1143;11076549;25;0;12;0;902
1905;1;665;50299078;15;1;19;1;903
1906;1;298;50299078;19;0;15;0;903
1907;1;996;63742176;13;3;6;3;904
1908;1;1060;63742176;6;0;13;0;904
1909;1;99;14941631;16;1;3;1;905
1910;1;1365;14941631;3;0;16;0;905
1911;1;428;97357376;8;3;13;3;906
1912;1;32;97357376;13;0;8;0;906
1913;1;1104;95113572;10;1;5;1;907
1914;1;505;95113572;5;0;10;0;907
1915;1;728;92730234;18;1;21;1;908
1916;1;845;92730234;21;0;18;0;908
1917;1;1042;98480100;24;2;8;2;909
1918;1;1122;98480100;8;0;24;0;909
1919;1;474;94889311;21;3;18;3;910
1920;1;359;94889311;18;0;21;0;910
1921;1;6;62162032;23;1;6;1;911
1922;1;251;62162032;6;0;23;0;911
1923;1;402;72888840;14;2;18;2;912
1924;1;622;72888840;18;0;14;0;912
1925;1;399;49357986;15;3;21;3;913
1926;1;951;49357986;21;0;15;0;913
1927;1;1344;49721398;11;2;5;2;914
1928;1;1350;49721398;5;0;11;0;914
1929;1;16;65312050;18;1;9;1;915
1930;1;5;65312050;9;0;18;0;915
1931;1;1101;5773388;4;1;2;1;916
1932;1;1329;5773388;2;0;4;0;916
1933;1;1327;35694114;17;2;2;2;917
1934;1;364;35694114;2;0;17;0;917
1935;1;823;46466067;20;3;2;3;918
1936;1;750;46466067;2;0;20;0;918
1937;1;1083;65190685;11;2;14;2;919
1938;1;496;65190685;14;0;11;0;919
1939;1;1142;88849883;6;3;4;3;920
1940;1;577;88849883;4;0;6;0;920
1941;1;786;46682597;18;3;17;3;921
1942;1;1042;46682597;17;0;18;0;921
1943;1;979;68308335;18;1;11;1;922
1944;1;951;68308335;11;0;18;0;922
1945;1;853;67496623;21;1;18;1;923
1946;1;1319;67496623;18;0;21;0;923
1947;1;1392;77885409;10;3;21;3;924
1948;1;569;77885409;21;0;10;0;924
1949;1;103;84152863;22;1;10;1;925
1950;1;1439;84152863;10;0;22;0;925
1951;1;1374;3544535;14;2;1;2;926
1952;1;704;3544535;1;0;14;0;926
1953;1;1104;79945374;16;2;4;2;927
1954;1;506;79945374;4;0;16;0;927
1955;1;735;58394579;3;2;4;2;928
1956;1;220;58394579;4;0;3;0;928
1957;1;383;45309972;21;2;11;2;929
1958;1;1415;45309972;11;0;21;0;929
1959;1;736;5626789;17;3;1;3;930
1960;1;1088;5626789;1;0;17;0;930
1961;1;777;94383303;20;1;4;1;931
1962;1;1289;94383303;4;0;20;0;931
1963;1;806;45893368;2;2;23;2;932
1964;1;544;45893368;23;0;2;0;932
1965;1;1119;36196517;16;2;19;2;933
1966;1;76;36196517;19;0;16;0;933
1967;1;293;59829690;21;2;20;2;934
1968;1;86;59829690;20;0;21;0;934
1969;1;617;20637667;2;3;6;3;935
1970;1;1186;20637667;6;0;2;0;935
1971;1;485;52623326;15;1;18;1;936
1972;1;1061;52623326;18;0;15;0;936
1973;1;836;92580093;21;3;11;3;937
1974;1;367;92580093;11;0;21;0;937
1975;1;630;44152714;8;2;5;2;938
1976;1;756;44152714;5;0;8;0;938
1977;1;793;95044535;25;1;1;1;939
1978;1;123;95044535;1;0;25;0;939
1979;1;965;8103391;18;3;9;3;940
1980;1;1117;8103391;9;0;18;0;940
1981;1;280;90208374;24;2;16;2;941
1982;1;1414;90208374;16;0;24;0;941
1983;1;1372;6106004;24;3;3;3;942
1984;1;867;6106004;3;0;24;0;942
1985;1;493;83641083;6;1;19;1;943
1986;1;231;83641083;19;0;6;0;943
1987;1;5;13561263;4;2;23;2;944
1988;1;809;13561263;23;0;4;0;944
1989;1;726;67510243;17;2;6;2;945
1990;1;1188;67510243;6;0;17;0;945
1991;1;406;44550535;15;1;6;1;946
1992;1;1148;44550535;6;0;15;0;946
1993;1;648;80219831;25;2;9;2;947
1994;1;102;80219831;9;0;25;0;947
1995;1;141;57107524;1;1;16;1;948
1996;1;236;57107524;16;0;1;0;948
1997;1;998;32841678;15;2;16;2;949
1998;1;230;32841678;16;0;15;0;949
1999;1;318;25754962;5;2;21;2;950
2000;1;907;25754962;21;0;5;0;950
2001;1;373;89727779;16;1;23;1;951
2002;1;1326;89727779;23;0;16;0;951
2003;1;424;24708952;4;1;8;1;952
2004;1;510;24708952;8;0;4;0;952
2005;1;1333;93590872;17;2;10;2;953
2006;1;1083;93590872;10;0;17;0;953
2007;1;338;5429046;17;1;9;1;954
2008;1;234;5429046;9;0;17;0;954
2009;1;1127;2309183;11;3;4;3;955
2010;1;1352;2309183;4;0;11;0;955
2011;1;1140;18189552;2;2;8;2;956
2012;1;619;18189552;8;0;2;0;956
2013;1;505;20431039;1;1;9;1;957
2014;1;606;20431039;9;0;1;0;957
2015;1;827;3450530;23;1;14;1;958
2016;1;368;3450530;14;0;23;0;958
2017;1;1107;39316900;22;3;5;3;959
2018;1;263;39316900;5;0;22;0;959
2019;1;847;42740704;20;1;4;1;960
2020;1;1316;42740704;4;0;20;0;960
2021;1;861;24382842;15;1;7;1;961
2022;1;651;24382842;7;0;15;0;961
2023;1;324;59026384;12;1;15;1;962
2024;1;299;59026384;15;0;12;0;962
2025;1;447;78581424;21;3;8;3;963
2026;1;24;78581424;8;0;21;0;963
2027;1;403;14479386;18;2;7;2;964
2028;1;336;14479386;7;0;18;0;964
2029;1;718;93628272;24;2;23;2;965
2030;1;114;93628272;23;0;24;0;965
2031;1;545;84490076;16;2;17;2;966
2032;1;318;84490076;17;0;16;0;966
2033;1;646;10222143;10;3;24;3;967
2034;1;901;10222143;24;0;10;0;967
2035;1;1301;63788464;14;2;11;2;968
2036;1;788;63788464;11;0;14;0;968
2037;1;144;884464;11;3;14;3;969
2038;1;1315;884464;14;0;11;0;969
2039;1;39;68020189;22;1;12;1;970
2040;1;384;68020189;12;0;22;0;970
2041;1;353;88321366;1;3;22;3;971
2042;1;291;88321366;22;0;1;0;971
2043;1;311;97279147;10;3;24;3;972
2044;1;564;97279147;24;0;10;0;972
2045;1;95;70173988;6;1;15;1;973
2046;1;208;70173988;15;0;6;0;973
2047;1;514;27856004;7;3;22;3;974
2048;1;760;27856004;22;0;7;0;974
2049;1;697;80803973;10;2;3;2;975
2050;1;61;80803973;3;0;10;0;975
2051;1;1436;31626793;13;3;7;3;976
2052;1;1229;31626793;7;0;13;0;976
2053;1;1065;74058961;18;3;8;3;977
2054;1;540;74058961;8;0;18;0;977
2055;1;547;54077110;18;3;1;3;978
2056;1;260;54077110;1;0;18;0;978
2057;1;433;44716160;6;1;12;1;979
2058;1;893;44716160;12;0;6;0;979
2059;1;278;85883227;16;3;11;3;980
2060;1;900;85883227;11;0;16;0;980
2061;1;1295;41238348;7;2;19;2;981
2062;1;797;41238348;19;0;7;0;981
2063;1;1282;62148222;9;3;1;3;982
2064;1;499;62148222;1;0;9;0;982
2065;1;529;62280217;3;2;1;2;983
2066;1;1285;62280217;1;0;3;0;983
2067;1;1108;13787066;17;1;18;1;984
2068;1;623;13787066;18;0;17;0;984
2069;1;447;21635928;17;2;12;2;985
2070;1;1156;21635928;12;0;17;0;985
2071;1;829;94762129;11;2;9;2;986
2072;1;1094;94762129;9;0;11;0;986
2073;1;747;3526808;11;2;25;2;987
2074;1;222;3526808;25;0;11;0;987
2075;1;283;44290221;1;3;2;3;988
2076;1;1010;44290221;2;0;1;0;988
2077;1;256;68934891;4;3;11;3;989
2078;1;39;68934891;11;0;4;0;989
2079;1;739;63054689;3;2;4;2;990
2080;1;286;63054689;4;0;3;0;990
2081;1;604;74652852;8;3;16;3;991
2082;1;303;74652852;16;0;8;0;991
2083;1;55;15542380;3;3;13;3;992
2084;1;1045;15542380;13;0;3;0;992
2085;1;1135;78476242;21;3;9;3;993
2086;1;879;78476242;9;0;21;0;993
2087;1;927;33912003;16;2;20;2;994
2088;1;224;33912003;20;0;16;0;994
2089;1;422;89779331;20;2;5;2;995
2090;1;97;89779331;5;0;20;0;995
2091;1;819;60859629;4;2;23;2;996
2092;1;818;60859629;23;0;4;0;996
2093;1;528;11910812;15;1;25;1;997
2094;1;21;11910812;25;0;15;0;997
2095;1;239;47146048;25;1;22;1;998
2096;1;1091;47146048;22;0;25;0;998
2097;1;553;79919685;23;3;13;3;999
2098;1;507;79919685;13;0;23;0;999
2099;1;786;52344799;1;2;22;2;1000
2100;1;410;52344799;22;0;1;0;1000
2101;1;603;9627856;10;2;13;2;1001
2102;1;1127;9627856;13;0;10;0;1001
2103;1;442;9863565;7;1;21;1;1002
2104;1;174;9863565;21;0;7;0;1002
2105;1;1217;7812884;18;2;5;2;1003
2106;1;972;7812884;5;0;18;0;1003
2107;1;666;27667581;16;1;4;1;1004
2108;1;969;27667581;4;0;16;0;1004
2109;1;405;98321236;8;3;24;3;1005
2110;1;462;98321236;24;0;8;0;1005
2111;1;703;24148388;14;2;25;2;1006
2112;1;1338;24148388;25;0;14;0;1006
2113;1;802;23922484;18;2;14;2;1007
2114;1;1256;23922484;14;0;18;0;1007
2115;1;727;70184889;3;3;24;3;1008
2116;1;1410;70184889;24;0;3;0;1008
2117;1;640;40927287;22;1;24;1;1009
2118;1;1334;40927287;24;0;22;0;1009
2119;1;305;85256274;3;3;16;3;1010
2120;1;465;85256274;16;0;3;0;1010
2121;1;44;40765140;25;3;1;3;1011
2122;1;130;40765140;1;0;25;0;1011
2123;1;1334;72802260;13;1;7;1;1012
2124;1;514;72802260;7;0;13;0;1012
2125;1;322;77084868;20;3;13;3;1013
2126;1;875;77084868;13;0;20;0;1013
2127;1;1226;49425119;7;3;25;3;1014
2128;1;804;49425119;25;0;7;0;1014
2129;1;1219;81848347;10;2;25;2;1015
2130;1;1196;81848347;25;0;10;0;1015
2131;1;435;19849183;23;3;5;3;1016
2132;1;1216;19849183;5;0;23;0;1016
2133;1;966;15224729;14;1;22;1;1017
2134;1;1070;15224729;22;0;14;0;1017
2135;1;168;34784049;21;2;15;2;1018
2136;1;169;34784049;15;0;21;0;1018
2137;1;142;42705862;7;3;16;3;1019
2138;1;18;42705862;16;0;7;0;1019
2139;1;448;85491894;23;3;16;3;1020
2140;1;433;85491894;16;0;23;0;1020
2141;1;669;24519682;23;3;3;3;1021
2142;1;430;24519682;3;0;23;0;1021
2143;1;981;21019885;17;2;22;2;1022
2144;1;269;21019885;22;0;17;0;1022
2145;1;399;88140664;11;3;15;3;1023
2146;1;211;88140664;15;0;11;0;1023
2147;1;404;49663003;20;1;24;1;1024
2148;1;4;49663003;24;0;20;0;1024
2149;1;780;22629073;25;1;13;1;1025
2150;1;587;22629073;13;0;25;0;1025
2151;1;1400;60116365;3;2;15;2;1026
2152;1;1100;60116365;15;0;3;0;1026
2153;1;905;94815794;21;2;13;2;1027
2154;1;1010;94815794;13;0;21;0;1027
2155;1;358;84794778;13;3;17;3;1028
2156;1;1013;84794778;17;0;13;0;1028
2157;1;79;30076540;15;3;3;3;1029
2158;1;1095;30076540;3;0;15;0;1029
2159;1;76;5714248;23;2;16;2;1030
2160;1;862;5714248;16;0;23;0;1030
2161;1;951;11714749;22;2;17;2;1031
2162;1;1102;11714749;17;0;22;0;1031
2163;1;1420;71239180;9;1;4;1;1032
2164;1;1151;71239180;4;0;9;0;1032
2165;1;203;51603979;11;2;10;2;1033
2166;1;92;51603979;10;0;11;0;1033
2167;1;103;66804431;14;3;16;3;1034
2168;1;399;66804431;16;0;14;0;1034
2169;1;242;33911685;18;1;23;1;1035
2170;1;1247;33911685;23;0;18;0;1035
2171;1;71;86709813;3;1;4;1;1036
2172;1;1035;86709813;4;0;3;0;1036
2173;1;461;18656644;1;1;21;1;1037
2174;1;7;18656644;21;0;1;0;1037
2175;1;74;21914490;22;2;17;2;1038
2176;1;531;21914490;17;0;22;0;1038
2177;1;133;71631079;1;2;6;2;1039
2178;1;592;71631079;6;0;1;0;1039
2179;1;57;58277996;16;2;13;2;1040
2180;1;1104;58277996;13;0;16;0;1040
2181;1;926;68700830;12;3;22;3;1041
2182;1;977;68700830;22;0;12;0;1041
2183;1;155;40378412;4;1;8;1;1042
2184;1;895;40378412;8;0;4;0;1042
2185;1;293;90609216;16;1;7;1;1043
2186;1;615;90609216;7;0;16;0;1043
2187;1;297;58922324;3;1;22;1;1044
2188;1;914;58922324;22;0;3;0;1044
2189;1;305;67316715;25;2;3;2;1045
2190;1;708;67316715;3;0;25;0;1045
2191;1;1225;91638483;9;3;23;3;1046
2192;1;386;91638483;23;0;9;0;1046
2193;1;1087;32050004;15;3;1;3;1047
2194;1;660;32050004;1;0;15;0;1047
2195;1;243;22426193;20;2;22;2;1048
2196;1;1399;22426193;22;0;20;0;1048
2197;1;1101;40632460;23;1;16;1;1049
2198;1;279;40632460;16;0;23;0;1049
2199;1;791;67335944;11;2;19;2;1050
2200;1;979;67335944;19;0;11;0;1050
2201;1;1218;78249904;14;2;24;2;1051
2202;1;493;78249904;24;0;14;0;1051
2203;1;800;35339746;12;3;20;3;1052
2204;1;716;35339746;20;0;12;0;1052
2205;1;160;44201178;8;1;7;1;1053
2206;1;740;44201178;7;0;8;0;1053
2207;1;881;1812705;17;1;20;1;1054
2208;1;129;1812705;20;0;17;0;1054
2209;1;288;86192751;24;3;17;3;1055
2210;1;109;86192751;17;0;24;0;1055
2211;1;754;70854968;18;2;9;2;1056
2212;1;873;70854968;9;0;18;0;1056
2213;1;464;17394754;8;3;15;3;1057
2214;1;299;17394754;15;0;8;0;1057
2215;1;497;43432948;14;2;18;2;1058
2216;1;327;43432948;18;0;14;0;1058
2217;1;298;41225692;18;1;23;1;1059
2218;1;293;41225692;23;0;18;0;1059
2219;1;1390;25631173;1;3;21;3;1060
2220;1;511;25631173;21;0;1;0;1060
2221;1;208;65886226;7;1;19;1;1061
2222;1;650;65886226;19;0;7;0;1061
2223;1;1141;8574924;14;1;21;1;1062
2224;1;363;8574924;21;0;14;0;1062
2225;1;351;24359837;13;2;1;2;1063
2226;1;386;24359837;1;0;13;0;1063
2227;1;667;19100364;20;2;5;2;1064
2228;1;405;19100364;5;0;20;0;1064
2229;1;518;77307698;20;3;1;3;1065
2230;1;288;77307698;1;0;20;0;1065
2231;1;128;4073078;10;3;16;3;1066
2232;1;107;4073078;16;0;10;0;1066
2233;1;838;22204820;25;2;2;2;1067
2234;1;1312;22204820;2;0;25;0;1067
2235;1;1329;48227655;13;3;24;3;1068
2236;1;1111;48227655;24;0;13;0;1068
2237;1;1093;50901755;9;2;5;2;1069
2238;1;30;50901755;5;0;9;0;1069
2239;1;1232;61128313;25;2;13;2;1070
2240;1;859;61128313;13;0;25;0;1070
2241;1;894;27814292;11;2;3;2;1071
2242;1;495;27814292;3;0;11;0;1071
2243;1;18;80581762;15;2;14;2;1072
2244;1;1431;80581762;14;0;15;0;1072
2245;1;674;94205043;13;3;2;3;1073
2246;1;643;94205043;2;0;13;0;1073
2247;1;736;38124167;9;2;3;2;1074
2248;1;91;38124167;3;0;9;0;1074
2249;1;757;88598521;12;1;21;1;1075
2250;1;1375;88598521;21;0;12;0;1075
2251;1;178;97935444;12;1;1;1;1076
2252;1;1006;97935444;1;0;12;0;1076
2253;1;176;64890382;21;1;18;1;1077
2254;1;1408;64890382;18;0;21;0;1077
2255;1;1394;28331111;3;2;16;2;1078
2256;1;1099;28331111;16;0;3;0;1078
2257;1;756;83282653;5;1;11;1;1079
2258;1;1100;83282653;11;0;5;0;1079
2259;1;565;74860130;3;1;11;1;1080
2260;1;728;74860130;11;0;3;0;1080
2261;1;485;89575651;21;2;11;2;1081
2262;1;30;89575651;11;0;21;0;1081
2263;1;584;11205171;12;1;9;1;1082
2264;1;1293;11205171;9;0;12;0;1082
2265;1;188;17221851;19;2;4;2;1083
2266;1;970;17221851;4;0;19;0;1083
2267;1;1143;49140565;13;3;25;3;1084
2268;1;556;49140565;25;0;13;0;1084
2269;1;150;48930790;4;2;18;2;1085
2270;1;1352;48930790;18;0;4;0;1085
2271;1;1028;30760524;10;2;2;2;1086
2272;1;566;30760524;2;0;10;0;1086
2273;1;718;84877405;21;2;8;2;1087
2274;1;736;84877405;8;0;21;0;1087
2275;1;121;81807813;11;2;25;2;1088
2276;1;284;81807813;25;0;11;0;1088
2277;1;85;45434522;10;1;13;1;1089
2278;1;73;45434522;13;0;10;0;1089
2279;1;49;32221339;11;1;7;1;1090
2280;1;1422;32221339;7;0;11;0;1090
2281;1;689;17694440;9;1;3;1;1091
2282;1;470;17694440;3;0;9;0;1091
2283;1;738;12387358;25;1;21;1;1092
2284;1;1002;12387358;21;0;25;0;1092
2285;1;28;116396;6;2;11;2;1093
2286;1;1059;116396;11;0;6;0;1093
2287;1;150;91627118;24;2;17;2;1094
2288;1;724;91627118;17;0;24;0;1094
2289;1;542;89661242;10;3;19;3;1095
2290;1;449;89661242;19;0;10;0;1095
2291;1;1436;29302829;23;2;6;2;1096
2292;1;909;29302829;6;0;23;0;1096
2293;1;29;21693944;8;3;11;3;1097
2294;1;685;21693944;11;0;8;0;1097
2295;1;991;87943429;7;2;6;2;1098
2296;1;637;87943429;6;0;7;0;1098
2297;1;261;21210633;10;2;16;2;1099
2298;1;572;21210633;16;0;10;0;1099
2299;1;760;89529490;18;1;3;1;1100
2300;1;226;89529490;3;0;18;0;1100
2301;1;1426;99033453;6;2;19;2;1101
2302;1;1196;99033453;19;0;6;0;1101
2303;1;1403;97430945;16;3;13;3;1102
2304;1;41;97430945;13;0;16;0;1102
2305;1;77;53561795;2;2;10;2;1103
2306;1;107;53561795;10;0;2;0;1103
2307;1;741;26075549;4;3;19;3;1104
2308;1;183;26075549;19;0;4;0;1104
2309;1;940;21846323;2;3;1;3;1105
2310;1;384;21846323;1;0;2;0;1105
2311;1;1202;44024763;2;1;8;1;1106
2312;1;1327;44024763;8;0;2;0;1106
2313;1;205;75855062;22;3;5;3;1107
2314;1;696;75855062;5;0;22;0;1107
2315;1;302;90394900;7;1;21;1;1108
2316;1;1398;90394900;21;0;7;0;1108
2317;1;1298;72119135;15;2;21;2;1109
2318;1;709;72119135;21;0;15;0;1109
2319;1;1017;88834289;21;2;13;2;1110
2320;1;1386;88834289;13;0;21;0;1110
2321;1;1137;88809307;18;1;4;1;1111
2322;1;1153;88809307;4;0;18;0;1111
2323;1;1178;31607155;12;2;17;2;1112
2324;1;1041;31607155;17;0;12;0;1112
2325;1;1274;54211070;4;1;10;1;1113
2326;1;87;54211070;10;0;4;0;1113
2327;1;461;79396171;8;1;15;1;1114
2328;1;1414;79396171;15;0;8;0;1114
2329;1;618;21089445;12;3;16;3;1115
2330;1;1379;21089445;16;0;12;0;1115
2331;1;1038;75167976;10;2;11;2;1116
2332;1;1380;75167976;11;0;10;0;1116
2333;1;96;97491640;9;1;6;1;1117
2334;1;221;97491640;6;0;9;0;1117
2335;1;1430;20676646;7;1;17;1;1118
2336;1;640;20676646;17;0;7;0;1118
2337;1;1198;21380508;18;3;1;3;1119
2338;1;613;21380508;1;0;18;0;1119
2339;1;119;82542768;23;3;20;3;1120
2340;1;354;82542768;20;0;23;0;1120
2341;1;550;53625517;2;2;21;2;1121
2342;1;1406;53625517;21;0;2;0;1121
2343;1;734;85327649;9;1;24;1;1122
2344;1;239;85327649;24;0;9;0;1122
2345;1;284;40338676;24;1;17;1;1123
2346;1;1249;40338676;17;0;24;0;1123
2347;1;1210;96802395;17;3;23;3;1124
2348;1;770;96802395;23;0;17;0;1124
2349;1;1160;16650119;11;2;25;2;1125
2350;1;804;16650119;25;0;11;0;1125
2351;1;203;16072632;7;1;1;1;1126
2352;1;171;16072632;1;0;7;0;1126
2353;1;804;47238466;11;2;12;2;1127
2354;1;457;47238466;12;0;11;0;1127
2355;1;176;3343554;5;1;6;1;1128
2356;1;362;3343554;6;0;5;0;1128
2357;1;1333;82302388;6;1;18;1;1129
2358;1;1031;82302388;18;0;6;0;1129
2359;1;120;52391634;11;2;17;2;1130
2360;1;177;52391634;17;0;11;0;1130
2361;1;521;97314377;14;2;18;2;1131
2362;1;554;97314377;18;0;14;0;1131
2363;1;553;22845261;25;2;19;2;1132
2364;1;438;22845261;19;0;25;0;1132
2365;1;1064;77543973;10;2;2;2;1133
2366;1;293;77543973;2;0;10;0;1133
2367;1;572;39322009;9;2;1;2;1134
2368;1;762;39322009;1;0;9;0;1134
2369;1;1218;48482388;7;3;17;3;1135
2370;1;882;48482388;17;0;7;0;1135
2371;1;48;52801480;12;1;15;1;1136
2372;1;934;52801480;15;0;12;0;1136
2373;1;894;53636000;5;2;3;2;1137
2374;1;1340;53636000;3;0;5;0;1137
2375;1;360;71261097;24;2;6;2;1138
2376;1;1399;71261097;6;0;24;0;1138
2377;1;806;69212634;9;2;7;2;1139
2378;1;896;69212634;7;0;9;0;1139
2379;1;633;4560347;13;2;11;2;1140
2380;1;109;4560347;11;0;13;0;1140
2381;1;254;58277338;9;3;11;3;1141
2382;1;278;58277338;11;0;9;0;1141
2383;1;524;31381961;18;1;19;1;1142
2384;1;358;31381961;19;0;18;0;1142
2385;1;454;50436622;6;2;19;2;1143
2386;1;981;50436622;19;0;6;0;1143
2387;1;452;22057698;14;3;18;3;1144
2388;1;823;22057698;18;0;14;0;1144
2389;1;1014;1059682;1;1;10;1;1145
2390;1;257;1059682;10;0;1;0;1145
2391;1;435;49905667;19;1;4;1;1146
2392;1;1249;49905667;4;0;19;0;1146
2393;1;1123;20285185;18;3;14;3;1147
2394;1;134;20285185;14;0;18;0;1147
2395;1;1440;26637068;14;3;19;3;1148
2396;1;863;26637068;19;0;14;0;1148
2397;1;69;96885624;17;2;7;2;1149
2398;1;588;96885624;7;0;17;0;1149
2399;1;171;50582806;8;1;1;1;1150
2400;1;917;50582806;1;0;8;0;1150
2401;1;851;37387324;18;1;17;1;1151
2402;1;1267;37387324;17;0;18;0;1151
2403;1;33;63845724;21;1;16;1;1152
2404;1;1396;63845724;16;0;21;0;1152
2405;1;1250;70881265;17;3;4;3;1153
2406;1;553;70881265;4;0;17;0;1153
2407;1;1117;10408027;14;1;25;1;1154
2408;1;1406;10408027;25;0;14;0;1154
2409;1;1180;596081;14;2;21;2;1155
2410;1;1357;596081;21;0;14;0;1155
2411;1;1418;19010435;9;1;24;1;1156
2412;1;169;19010435;24;0;9;0;1156
2413;1;570;13809621;23;2;22;2;1157
2414;1;1407;13809621;22;0;23;0;1157
2415;1;91;4624821;8;2;14;2;1158
2416;1;551;4624821;14;0;8;0;1158
2417;1;158;18656911;10;3;2;3;1159
2418;1;866;18656911;2;0;10;0;1159
2419;1;1151;83538162;7;2;19;2;1160
2420;1;1126;83538162;19;0;7;0;1160
2421;1;1058;53654337;17;1;2;1;1161
2422;1;323;53654337;2;0;17;0;1161
2423;1;1263;76191328;8;3;14;3;1162
2424;1;236;76191328;14;0;8;0;1162
2425;1;87;59430061;13;1;7;1;1163
2426;1;554;59430061;7;0;13;0;1163
2427;1;178;12562492;16;3;10;3;1164
2428;1;453;12562492;10;0;16;0;1164
2429;1;313;36957922;10;3;9;3;1165
2430;1;1112;36957922;9;0;10;0;1165
2431;1;1197;65549160;1;1;5;1;1166
2432;1;300;65549160;5;0;1;0;1166
2433;1;1019;25693529;19;2;11;2;1167
2434;1;776;25693529;11;0;19;0;1167
2435;1;206;5485364;18;1;21;1;1168
2436;1;1164;5485364;21;0;18;0;1168
2437;1;638;73107311;23;1;8;1;1169
2438;1;1161;73107311;8;0;23;0;1169
2439;1;566;15603942;13;3;23;3;1170
2440;1;1324;15603942;23;0;13;0;1170
2441;1;762;69764327;22;3;19;3;1171
2442;1;1304;69764327;19;0;22;0;1171
2443;1;76;29413264;4;2;5;2;1172
2444;1;85;29413264;5;0;4;0;1172
2445;1;157;15973947;14;1;23;1;1173
2446;1;804;15973947;23;0;14;0;1173
2447;1;270;68995163;20;3;5;3;1174
2448;1;808;68995163;5;0;20;0;1174
2449;1;257;70496226;10;1;17;1;1175
2450;1;827;70496226;17;0;10;0;1175
2451;1;1344;50292450;20;1;22;1;1176
2452;1;1374;50292450;22;0;20;0;1176
2453;1;56;59946071;7;3;9;3;1177
2454;1;1294;59946071;9;0;7;0;1177
2455;1;853;15063193;4;1;17;1;1178
2456;1;1334;15063193;17;0;4;0;1178
2457;1;542;56195108;5;3;4;3;1179
2458;1;1047;56195108;4;0;5;0;1179
2459;1;455;31285017;22;1;7;1;1180
2460;1;619;31285017;7;0;22;0;1180
2461;1;880;25119462;11;3;20;3;1181
2462;1;907;25119462;20;0;11;0;1181
2463;1;304;93994796;23;3;18;3;1182
2464;1;1021;93994796;18;0;23;0;1182
2465;1;1383;13871826;19;3;25;3;1183
2466;1;1290;13871826;25;0;19;0;1183
2467;1;1064;99758211;22;3;15;3;1184
2468;1;983;99758211;15;0;22;0;1184
2469;1;892;1526993;8;2;23;2;1185
2470;1;422;1526993;23;0;8;0;1185
2471;1;634;64350953;13;1;18;1;1186
2472;1;1046;64350953;18;0;13;0;1186
2473;1;212;87550803;12;3;15;3;1187
2474;1;1045;87550803;15;0;12;0;1187
2475;1;625;69822534;23;1;16;1;1188
2476;1;740;69822534;16;0;23;0;1188
2477;1;1440;49569876;5;1;13;1;1189
2478;1;271;49569876;13;0;5;0;1189
2479;1;1156;35740143;9;3;18;3;1190
2480;1;10;35740143;18;0;9;0;1190
2481;1;119;41314591;18;2;6;2;1191
2482;1;1251;41314591;6;0;18;0;1191
2483;1;327;61777420;9;2;13;2;1192
2484;1;977;61777420;13;0;9;0;1192
2485;1;526;94408980;24;3;19;3;1193
2486;1;1398;94408980;19;0;24;0;1193
2487;1;1044;93927721;6;3;20;3;1194
2488;1;38;93927721;20;0;6;0;1194
2489;1;354;14218486;23;1;1;1;1195
2490;1;454;14218486;1;0;23;0;1195
2491;1;923;53382307;1;3;25;3;1196
2492;1;1019;53382307;25;0;1;0;1196
2493;1;292;46183194;18;3;25;3;1197
2494;1;755;46183194;25;0;18;0;1197
2495;1;660;27678086;5;2;18;2;1198
2496;1;647;27678086;18;0;5;0;1198
2497;1;1355;93126477;12;1;3;1;1199
2498;1;1121;93126477;3;0;12;0;1199
2499;1;940;18034250;23;3;1;3;1200
2500;1;709;18034250;1;0;23;0;1200
2501;1;504;82852789;1;1;16;1;1201
2502;1;1393;82852789;16;0;1;0;1201
2503;1;852;65519047;12;3;20;3;1202
2504;1;331;65519047;20;0;12;0;1202
2505;1;447;93248183;21;3;4;3;1203
2506;1;1163;93248183;4;0;21;0;1203
2507;1;263;16193419;17;2;15;2;1204
2508;1;1117;16193419;15;0;17;0;1204
2509;1;237;83959664;19;2;23;2;1205
2510;1;370;83959664;23;0;19;0;1205
2511;1;1318;61336120;7;1;3;1;1206
2512;1;1283;61336120;3;0;7;0;1206
2513;1;1060;97493898;6;2;24;2;1207
2514;1;282;97493898;24;0;6;0;1207
2515;1;16;75704668;17;3;6;3;1208
2516;1;427;75704668;6;0;17;0;1208
2517;1;1191;7371768;22;2;23;2;1209
2518;1;485;7371768;23;0;22;0;1209
2519;1;438;55890316;9;2;10;2;1210
2520;1;1322;55890316;10;0;9;0;1210
2521;1;1066;2388214;5;2;2;2;1211
2522;1;1108;2388214;2;0;5;0;1211
2523;1;989;14219916;9;2;12;2;1212
2524;1;528;14219916;12;0;9;0;1212
2525;1;1100;70902469;20;2;8;2;1213
2526;1;872;70902469;8;0;20;0;1213
2527;1;713;22805074;24;1;17;1;1214
2528;1;131;22805074;17;0;24;0;1214
2529;1;623;17562604;23;3;22;3;1215
2530;1;360;17562604;22;0;23;0;1215
2531;1;277;30592315;6;1;8;1;1216
2532;1;619;30592315;8;0;6;0;1216
