TID;Day;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode
785;1;1409;17030975;22;1;9;1;343
786;1;746;17030975;9;0;22;0;343
787;1;604;16196925;1;3;35;3;344
788;1;789;16196925;35;0;1;0;344
789;1;820;65409636;4;3;15;3;345
790;1;761;65409636;15;0;4;0;345
791;1;1345;8562605;42;2;35;2;346
792;1;86;8562605;35;0;42;0;346
793;1;749;74020509;12;3;8;3;347
794;1;944;74020509;8;0;12;0;347
795;1;766;11608112;44;2;15;2;348
796;1;1048;11608112;15;0;44;0;348
797;1;904;98734306;50;2;28;2;349
798;1;358;98734306;28;0;50;0;349
799;1;402;50265250;18;1;26;1;350
800;1;593;50265250;26;0;18;0;350
801;1;76;82528681;24;3;16;3;351
802;1;169;82528681;16;0;24;0;351
803;1;799;4844120;43;2;5;2;352
804;1;649;4844120;5;0;43;0;352
805;1;1368;59265122;42;1;30;1;353
806;1;507;59265122;30;0;42;0;353
807;1;551;23210942;10;1;50;1;354
808;1;909;23210942;50;0;10;0;354
809;1;1316;4551079;44;2;47;2;355
810;1;969;4551079;47;0;44;0;355
811;1;1058;44227663;28;1;35;1;356
812;1;108;44227663;35;0;28;0;356
813;1;568;94377075;47;1;9;1;357
814;1;912;94377075;9;0;47;0;357
815;1;588;78868231;4;3;3;3;358
816;1;41;78868231;3;0;4;0;358
817;1;972;27894928;2;3;35;3;359
818;1;1357;27894928;35;0;2;0;359
819;1;828;71425557;12;3;24;3;360
820;1;1401;71425557;24;0;12;0;360
821;1;1330;6361118;34;2;16;2;361
822;1;1063;6361118;16;0;34;0;361
823;1;149;83240014;36;1;22;1;362
824;1;148;83240014;22;0;36;0;362
825;1;966;33299379;24;3;44;3;363
826;1;261;33299379;44;0;24;0;363
827;1;1112;84480838;36;2;48;2;364
828;1;430;84480838;48;0;36;0;364
829;1;24;39319135;18;3;47;3;365
830;1;487;39319135;47;0;18;0;365
831;1;923;90512986;49;1;46;1;366
832;1;187;90512986;46;0;49;0;366
833;1;241;68530809;6;2;10;2;367
834;1;173;68530809;10;0;6;0;367
835;1;761;97572811;39;2;18;2;368
836;1;677;97572811;18;0;39;0;368
837;1;313;15513366;6;3;18;3;369
838;1;478;15513366;18;0;6;0;369
839;1;1058;39714637;14;1;17;1;370
840;1;1184;39714637;17;0;14;0;370
841;1;351;61240076;26;2;4;2;371
842;1;1142;61240076;4;0;26;0;371
843;1;808;41818611;39;1;27;1;372
844;1;1245;41818611;27;0;39;0;372
845;1;705;1025241;44;2;49;2;373
846;1;179;1025241;49;0;44;0;373
847;1;46;45211559;21;2;37;2;374
848;1;842;45211559;37;0;21;0;374
849;1;704;31485024;16;1;2;1;375
850;1;1312;31485024;2;0;16;0;375
851;1;975;38027486;46;3;32;3;376
852;1;302;38027486;32;0;46;0;376
853;1;1411;18200428;14;2;43;2;377
854;1;449;18200428;43;0;14;0;377
855;1;328;38980933;39;3;35;3;378
856;1;522;38980933;35;0;39;0;378
857;1;743;81320204;42;1;15;1;379
858;1;1014;81320204;15;0;42;0;379
859;1;606;29611431;39;1;47;1;380
860;1;1149;29611431;47;0;39;0;380
861;1;563;424152;32;1;47;1;381
862;1;164;424152;47;0;32;0;381
863;1;564;83409337;27;1;23;1;382
864;1;1095;83409337;23;0;27;0;382
865;1;871;70086465;38;3;36;3;383
866;1;126;70086465;36;0;38;0;383
867;1;824;16446253;45;2;21;2;384
868;1;965;16446253;21;0;45;0;384
869;1;1012;94052729;15;2;27;2;385
870;1;1234;94052729;27;0;15;0;385
871;1;984;81528092;50;3;19;3;386
872;1;229;81528092;19;0;50;0;386
873;1;1074;7738819;50;2;42;2;387
874;1;1251;7738819;42;0;50;0;387
875;1;1355;65063830;30;1;20;1;388
876;1;256;65063830;20;0;30;0;388
877;1;1271;17212287;15;1;5;1;389
878;1;861;17212287;5;0;15;0;389
879;1;1040;93066632;14;2;30;2;390
880;1;932;93066632;30;0;14;0;390
881;1;1150;99778001;47;1;7;1;391
882;1;750;99778001;7;0;47;0;391
883;1;38;21782025;43;1;47;1;392
884;1;63;21782025;47;0;43;0;392
885;1;667;83963595;4;2;32;2;393
886;1;839;83963595;32;0;4;0;393
887;1;79;94239043;7;1;22;1;394
888;1;522;94239043;22;0;7;0;394
889;1;388;17986619;37;2;14;2;395
890;1;544;17986619;14;0;37;0;395
891;1;1334;13147225;22;1;35;1;396
892;1;1187;13147225;35;0;22;0;396
893;1;413;25856083;39;3;40;3;397
894;1;637;25856083;40;0;39;0;397
895;1;1352;98699154;3;1;42;1;398
896;1;1216;98699154;42;0;3;0;398
897;1;549;50252261;22;1;43;1;399
898;1;1327;50252261;43;0;22;0;399
899;1;689;7620531;35;2;49;2;400
900;1;526;7620531;49;0;35;0;400
901;1;207;65122841;4;3;31;3;401
902;1;850;65122841;31;0;4;0;401
903;1;1187;59017471;34;1;49;1;402
904;1;762;59017471;49;0;34;0;402
905;1;682;70366434;22;2;32;2;403
906;1;1110;70366434;32;0;22;0;403
907;1;1249;40603907;32;3;3;3;404
908;1;887;40603907;3;0;32;0;404
909;1;1032;26869927;7;3;17;3;405
910;1;176;26869927;17;0;7;0;405
911;1;845;36031261;13;2;39;2;406
912;1;1330;36031261;39;0;13;0;406
913;1;155;79454447;7;1;23;1;407
914;1;557;79454447;23;0;7;0;407
915;1;1045;38393511;21;1;12;1;408
916;1;964;38393511;12;0;21;0;408
917;1;1368;31379509;24;2;35;2;409
918;1;659;31379509;35;0;24;0;409
919;1;549;47308891;36;1;44;1;410
920;1;1388;47308891;44;0;36;0;410
921;1;141;41071587;24;2;14;2;411
922;1;664;41071587;14;0;24;0;411
923;1;765;64479321;24;3;40;3;412
924;1;1327;64479321;40;0;24;0;412
925;1;884;92818947;26;2;3;2;413
926;1;521;92818947;3;0;26;0;413
927;1;143;5718245;11;3;12;3;414
928;1;251;5718245;12;0;11;0;414
929;1;468;57790666;34;2;22;2;415
930;1;1047;57790666;22;0;34;0;415
931;1;822;49480402;33;3;23;3;416
932;1;1131;49480402;23;0;33;0;416
933;1;631;37811590;3;1;24;1;417
934;1;758;37811590;24;0;3;0;417
935;1;1046;89640812;46;2;2;2;418
936;1;13;89640812;2;0;46;0;418
937;1;65;85419479;6;1;27;1;419
938;1;386;85419479;27;0;6;0;419
939;1;278;78134295;17;3;12;3;420
940;1;1293;78134295;12;0;17;0;420
941;1;448;75272116;13;2;42;2;421
942;1;148;75272116;42;0;13;0;421
943;1;619;34425720;26;2;44;2;422
944;1;1144;34425720;44;0;26;0;422
945;1;84;54964848;31;1;11;1;423
946;1;1226;54964848;11;0;31;0;423
947;1;1264;90156078;3;3;19;3;424
948;1;31;90156078;19;0;3;0;424
949;1;1169;70072351;4;1;38;1;425
950;1;939;70072351;38;0;4;0;425
951;1;929;59849773;7;2;35;2;426
952;1;215;59849773;35;0;7;0;426
953;1;672;95697414;11;3;19;3;427
954;1;560;95697414;19;0;11;0;427
955;1;840;764286;34;3;50;3;428
956;1;1302;764286;50;0;34;0;428
957;1;1024;77342849;36;3;2;3;429
958;1;53;77342849;2;0;36;0;429
959;1;1070;10059304;3;2;27;2;430
960;1;1241;10059304;27;0;3;0;430
961;1;1366;45355168;1;2;11;2;431
962;1;898;45355168;11;0;1;0;431
963;1;789;44106465;35;1;22;1;432
964;1;713;44106465;22;0;35;0;432
965;1;948;29665531;19;1;27;1;433
966;1;1191;29665531;27;0;19;0;433
967;1;1208;15831821;47;2;35;2;434
968;1;118;15831821;35;0;47;0;434
969;1;511;35791480;14;3;28;3;435
970;1;239;35791480;28;0;14;0;435
971;1;718;83885242;43;3;15;3;436
972;1;1217;83885242;15;0;43;0;436
973;1;650;53813335;14;3;17;3;437
974;1;1181;53813335;17;0;14;0;437
975;1;1214;35633618;6;3;24;3;438
976;1;590;35633618;24;0;6;0;438
977;1;1005;3205723;17;3;2;3;439
978;1;1088;3205723;2;0;17;0;439
979;1;925;85056253;13;2;19;2;440
980;1;93;85056253;19;0;13;0;440
981;1;58;63259564;37;2;28;2;441
982;1;1371;63259564;28;0;37;0;441
983;1;866;84531031;20;3;7;3;442
984;1;1237;84531031;7;0;20;0;442
985;1;500;57435219;32;1;46;1;443
986;1;951;57435219;46;0;32;0;443
987;1;461;81165600;26;2;21;2;444
988;1;1391;81165600;21;0;26;0;444
989;1;42;1965203;13;2;42;2;445
990;1;458;1965203;42;0;13;0;445
991;1;61;5782177;8;1;14;1;446
992;1;307;5782177;14;0;8;0;446
993;1;119;65055890;8;1;38;1;447
994;1;1350;65055890;38;0;8;0;447
995;1;371;729472;38;1;4;1;448
996;1;1290;729472;4;0;38;0;448
997;1;458;34459496;35;2;49;2;449
998;1;1188;34459496;49;0;35;0;449
999;1;1301;6603296;33;2;14;2;450
1000;1;46;6603296;14;0;33;0;450
1001;1;1081;82515962;32;1;8;1;451
1002;1;228;82515962;8;0;32;0;451
1003;1;694;60252510;7;3;26;3;452
1004;1;950;60252510;26;0;7;0;452
1005;1;265;3902625;36;1;42;1;453
1006;1;1139;3902625;42;0;36;0;453
1007;1;150;17061981;25;1;3;1;454
1008;1;1246;17061981;3;0;25;0;454
1009;1;1440;61698388;1;2;49;2;455
1010;1;1310;61698388;49;0;1;0;455
1011;1;314;94000905;8;1;23;1;456
1012;1;355;94000905;23;0;8;0;456
1013;1;185;14485557;24;3;42;3;457
1014;1;639;14485557;42;0;24;0;457
1015;1;964;34280551;31;2;1;2;458
1016;1;150;34280551;1;0;31;0;458
1017;1;1172;22859029;47;3;25;3;459
1018;1;728;22859029;25;0;47;0;459
1019;1;1369;49669804;35;1;46;1;460
1020;1;366;49669804;46;0;35;0;460
1021;1;1131;24863877;15;2;24;2;461
1022;1;545;24863877;24;0;15;0;461
1023;1;393;63355705;40;3;27;3;462
1024;1;501;63355705;27;0;40;0;462
1025;1;526;2335947;28;3;22;3;463
1026;1;494;2335947;22;0;28;0;463
1027;1;1096;52647920;40;2;23;2;464
1028;1;536;52647920;23;0;40;0;464
1029;1;1349;94316924;42;2;25;2;465
1030;1;1398;94316924;25;0;42;0;465
1031;1;1412;24875450;30;2;22;2;466
1032;1;914;24875450;22;0;30;0;466
1033;1;125;37461889;21;2;29;2;467
1034;1;1325;37461889;29;0;21;0;467
1035;1;631;43375858;38;2;12;2;468
1036;1;1034;43375858;12;0;38;0;468
1037;1;1156;30103436;32;1;25;1;469
1038;1;122;30103436;25;0;32;0;469
1039;1;375;29968075;23;1;28;1;470
1040;1;13;29968075;28;0;23;0;470
1041;1;1217;92020025;19;3;4;3;471
1042;1;28;92020025;4;0;19;0;471
1043;1;894;18003466;47;2;27;2;472
1044;1;213;18003466;27;0;47;0;472
1045;1;67;50216390;38;3;40;3;473
1046;1;213;50216390;40;0;38;0;473
1047;1;126;87071532;50;2;15;2;474
1048;1;1281;87071532;15;0;50;0;474
1049;1;116;64048791;24;2;47;2;475
1050;1;303;64048791;47;0;24;0;475
1051;1;908;55143619;35;3;9;3;476
1052;1;1373;55143619;9;0;35;0;476
1053;1;1001;45164189;15;3;31;3;477
1054;1;212;45164189;31;0;15;0;477
1055;1;936;59405394;42;1;3;1;478
1056;1;30;59405394;3;0;42;0;478
1057;1;74;83083654;30;2;23;2;479
1058;1;1315;83083654;23;0;30;0;479
1059;1;1285;68545735;30;2;37;2;480
1060;1;128;68545735;37;0;30;0;480
1061;1;1281;48438198;26;3;39;3;481
1062;1;960;48438198;39;0;26;0;481
1063;1;1026;13556012;22;1;46;1;482
1064;1;71;13556012;46;0;22;0;482
1065;1;415;34014849;32;3;47;3;483
1066;1;331;34014849;47;0;32;0;483
1067;1;1250;69083701;38;3;18;3;484
1068;1;279;69083701;18;0;38;0;484
1069;1;981;75656095;17;3;36;3;485
1070;1;742;75656095;36;0;17;0;485
1071;1;503;49353221;10;2;43;2;486
1072;1;840;49353221;43;0;10;0;486
1073;1;754;59018659;23;3;43;3;487
1074;1;734;59018659;43;0;23;0;487
1075;1;495;66764483;2;3;11;3;488
1076;1;1338;66764483;11;0;2;0;488
1077;1;1341;75984637;14;1;22;1;489
1078;1;100;75984637;22;0;14;0;489
1079;1;874;33593135;38;1;50;1;490
1080;1;1072;33593135;50;0;38;0;490
1081;1;139;77910385;4;1;32;1;491
1082;1;753;77910385;32;0;4;0;491
1083;1;600;30413654;29;3;13;3;492
1084;1;814;30413654;13;0;29;0;492
1085;1;459;87356720;41;1;13;1;493
1086;1;1296;87356720;13;0;41;0;493
1087;1;186;20109942;21;2;10;2;494
1088;1;895;20109942;10;0;21;0;494
1089;1;1110;98099745;8;3;4;3;495
1090;1;667;98099745;4;0;8;0;495
1091;1;785;87115676;25;1;31;1;496
1092;1;805;87115676;31;0;25;0;496
1093;1;1356;57409699;9;1;25;1;497
1094;1;669;57409699;25;0;9;0;497
1095;1;501;89878774;33;3;17;3;498
1096;1;47;89878774;17;0;33;0;498
1097;1;805;83115192;49;1;7;1;499
1098;1;327;83115192;7;0;49;0;499
1099;1;1029;2173026;41;2;29;2;500
1100;1;1377;2173026;29;0;41;0;500
