TID;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode;Starttime
794;2024-01-01 08:26:18;62855975.78;2;0;1;0;918;2024-01-01 08:26:24
362;2024-01-01 04:12:09;104859709.2;3;2;1;2;821;2024-01-01 08:26:28
793;2024-01-01 08:24:24;104859709.2;1;0;3;0;821;2024-01-01 08:26:28
462;2024-01-01 05:20:20;34659700.01;2;3;5;3;614;2024-01-01 08:26:50
795;2024-01-01 08:26:44;34659700.01;5;0;2;0;614;2024-01-01 08:26:50
733;2024-01-01 07:54:17;106735195.35;3;1;4;1;229;2024-01-01 08:28:43
797;2024-01-01 08:28:37;106735195.35;4;0;3;0;229;2024-01-01 08:28:43
64;2024-01-01 01:49:05;108702652.01;1;3;3;3;444;2024-01-01 08:29:12
798;2024-01-01 08:29:06;108702652.01;3;0;1;0;444;2024-01-01 08:29:12
125;2024-01-01 02:15:38;23122794.82;5;2;3;2;843;2024-01-01 08:29:25
799;2024-01-01 08:29:19;23122794.82;3;0;5;0;843;2024-01-01 08:29:25
286;2024-01-01 03:27:21;27159943.34;2;1;5;1;375;2024-01-01 08:31:31
801;2024-01-01 08:31:25;27159943.34;5;0;2;0;375;2024-01-01 08:31:31
334;2024-01-01 03:57:21;11484251.77;5;0;1;0;501;2024-01-01 08:31:43
803;2024-01-01 08:31:37;11484251.77;1;4;5;4;501;2024-01-01 08:31:43
73;2024-01-01 01:51:47;57510276.74;5;0;4;0;170;2024-01-01 08:31:56
805;2024-01-01 08:31:50;57510276.74;4;1;5;1;170;2024-01-01 08:31:56
424;2024-01-01 04:53:34;94105530.52;4;0;2;0;611;2024-01-01 08:32:04
806;2024-01-01 08:31:58;94105530.52;2;2;4;2;611;2024-01-01 08:32:04
179;2024-01-01 02:39:24;56454678.45;5;1;3;1;325;2024-01-01 08:34:01
814;2024-01-01 08:33:55;56454678.45;3;0;5;0;325;2024-01-01 08:34:01
771;2024-01-01 08:14:08;61114152.49;4;0;5;0;39;2024-01-01 08:36:23
819;2024-01-01 08:36:17;61114152.49;5;3;4;3;39;2024-01-01 08:36:23
72;2024-01-01 01:51:03;171675779.06;4;4;1;4;897;2024-01-01 08:39:04
821;2024-01-01 08:38:58;171675779.06;1;0;4;0;897;2024-01-01 08:39:04
601;2024-01-01 06:38:58;13155749.35;5;4;2;4;793;2024-01-01 08:41:04
822;2024-01-01 08:40:58;13155749.35;2;0;5;0;793;2024-01-01 08:41:04
724;2024-01-01 07:47:19;81178806.43;2;1;3;1;571;2024-01-01 08:43:15
824;2024-01-01 08:43:09;81178806.43;3;0;2;0;571;2024-01-01 08:43:15
391;2024-01-01 04:31:04;24152603.65;3;1;2;1;31;2024-01-01 08:43:58
827;2024-01-01 08:43:52;24152603.65;2;0;3;0;31;2024-01-01 08:43:58
102;2024-01-01 02:06:25;111200277.97;5;2;3;2;3;2024-01-01 08:44:16
829;2024-01-01 08:44:10;111200277.97;3;0;5;0;3;2024-01-01 08:44:16
57;2024-01-01 01:46:34;65402496.08;2;4;5;4;256;2024-01-01 08:45:27
832;2024-01-01 08:45:21;65402496.08;5;0;2;0;256;2024-01-01 08:45:27
518;2024-01-01 05:50:21;4431585.13;2;0;3;0;187;2024-01-01 08:49:48
838;2024-01-01 08:49:42;4431585.13;3;4;2;4;187;2024-01-01 08:49:48
214;2024-01-01 02:56:03;37310766.04;1;4;5;4;223;2024-01-01 08:51:39
842;2024-01-01 08:51:33;37310766.04;5;0;1;0;223;2024-01-01 08:51:39
79;2024-01-01 01:54:48;33078430.01;3;0;5;0;593;2024-01-01 08:52:24
844;2024-01-01 08:52:18;33078430.01;5;2;3;2;593;2024-01-01 08:52:24
40;2024-01-01 01:39:49;26102131.54;2;4;4;4;893;2024-01-01 08:52:45
845;2024-01-01 08:52:39;26102131.54;4;0;2;0;893;2024-01-01 08:52:45
580;2024-01-01 06:25:33;49096894.18;2;0;5;0;607;2024-01-01 08:52:46
846;2024-01-01 08:52:40;49096894.18;5;1;2;1;607;2024-01-01 08:52:46
7;2024-01-01 00:34:16;38120095.03;4;3;2;3;647;2024-01-01 08:58:36
853;2024-01-01 08:58:30;38120095.03;2;0;4;0;647;2024-01-01 08:58:36
333;2024-01-01 03:57:15;5920464.07;4;1;5;1;580;2024-01-01 09:00:39
855;2024-01-01 09:00:33;5920464.07;5;0;4;0;580;2024-01-01 09:00:39
621;2024-01-01 06:49:32;33917836.2;2;0;1;0;613;2024-01-01 09:01:57
857;2024-01-01 09:01:51;33917836.2;1;1;2;1;613;2024-01-01 09:01:57
152;2024-01-01 02:26:14;58681103.1;1;0;2;0;955;2024-01-01 09:02:01
840;2024-01-01 08:51:13;58681103.1;2;1;1;1;955;2024-01-01 09:02:01
835;2024-01-01 08:47:45;90241982.29;3;0;5;0;916;2024-01-01 09:06:07
860;2024-01-01 09:06:01;90241982.29;5;2;3;2;916;2024-01-01 09:06:07
492;2024-01-01 05:37:10;79346114.63;4;0;1;0;702;2024-01-01 09:08:51
865;2024-01-01 09:08:45;79346114.63;1;2;4;2;702;2024-01-01 09:08:51
438;2024-01-01 05:02:09;51400856.5;5;0;3;0;112;2024-01-01 09:09:15
866;2024-01-01 09:09:09;51400856.5;3;2;5;2;112;2024-01-01 09:09:15
256;2024-01-01 03:14:34;43719702.45;2;3;5;3;358;2024-01-01 09:09:59
869;2024-01-01 09:09:53;43719702.45;5;0;2;0;358;2024-01-01 09:09:59
533;2024-01-01 05:56:47;47218874.34;1;1;5;1;716;2024-01-01 09:13:06
872;2024-01-01 09:13:00;47218874.34;5;0;1;0;716;2024-01-01 09:13:06
635;2024-01-01 06:58:47;117561652.65;1;0;3;0;598;2024-01-01 09:13:10
825;2024-01-01 08:43:11;117561652.65;3;2;1;2;598;2024-01-01 09:13:10
45;2024-01-01 01:41:52;76531734.98;4;0;5;0;772;2024-01-01 09:13:49
874;2024-01-01 09:13:43;76531734.98;5;1;4;1;772;2024-01-01 09:13:49
122;2024-01-01 02:13:24;51270818.72;4;3;5;3;749;2024-01-01 09:14:25
875;2024-01-01 09:14:19;51270818.72;5;0;4;0;749;2024-01-01 09:14:25
447;2024-01-01 05:06:24;24272856.67;4;0;1;0;687;2024-01-01 09:18:24
877;2024-01-01 09:18:18;24272856.67;1;2;4;2;687;2024-01-01 09:18:24
284;2024-01-01 03:25:30;48477260.53;2;4;5;4;503;2024-01-01 09:23:33
883;2024-01-01 09:23:27;48477260.53;5;0;2;0;503;2024-01-01 09:23:33
223;2024-01-01 03:01:00;53041019.61;4;0;3;0;962;2024-01-01 09:28:05
888;2024-01-01 09:27:59;53041019.61;3;3;4;3;962;2024-01-01 09:28:05
788;2024-01-01 08:22:47;45085446.89;4;1;3;1;475;2024-01-01 09:29:50
891;2024-01-01 09:29:44;45085446.89;3;0;4;0;475;2024-01-01 09:29:50
789;2024-01-01 08:22:55;77966775.09;5;1;2;1;171;2024-01-01 09:30:19
892;2024-01-01 09:30:13;77966775.09;2;0;5;0;171;2024-01-01 09:30:19
873;2024-01-01 09:13:36;17628124.93;4;0;1;0;748;2024-01-01 09:34:05
899;2024-01-01 09:33:59;17628124.93;1;4;4;4;748;2024-01-01 09:34:05
711;2024-01-01 07:40:18;108168193.28;1;3;4;3;176;2024-01-01 09:35:40
901;2024-01-01 09:35:34;108168193.28;4;0;1;0;176;2024-01-01 09:35:40
591;2024-01-01 06:32:24;143567441.42;1;0;3;0;506;2024-01-01 09:35:44
881;2024-01-01 09:19:54;143567441.42;3;1;1;1;506;2024-01-01 09:35:44
321;2024-01-01 03:47:58;79236988.13;1;2;3;2;974;2024-01-01 09:36:15
902;2024-01-01 09:36:09;79236988.13;3;0;1;0;974;2024-01-01 09:36:15
477;2024-01-01 05:27:41;77834690.84;1;0;4;0;14;2024-01-01 09:36:19
896;2024-01-01 09:33:08;77834690.84;4;4;1;4;14;2024-01-01 09:36:19
148;2024-01-01 02:24:36;7251522.01;1;2;4;2;54;2024-01-01 09:39:12
906;2024-01-01 09:39:06;7251522.01;4;0;1;0;54;2024-01-01 09:39:12
570;2024-01-01 06:20:19;75243172.17;4;1;3;1;394;2024-01-01 09:39:28
907;2024-01-01 09:39:22;75243172.17;3;0;4;0;394;2024-01-01 09:39:28
490;2024-01-01 05:36:31;31171499.24;2;0;1;0;359;2024-01-01 09:39:56
908;2024-01-01 09:39:50;31171499.24;1;3;2;3;359;2024-01-01 09:39:56
181;2024-01-01 02:40:05;44743191.82;2;2;1;2;36;2024-01-01 09:40:20
910;2024-01-01 09:40:14;44743191.82;1;0;2;0;36;2024-01-01 09:40:20
661;2024-01-01 07:11:48;50797964.28;4;1;3;1;68;2024-01-01 09:40:31
911;2024-01-01 09:40:25;50797964.28;3;0;4;0;68;2024-01-01 09:40:31
572;2024-01-01 06:21:03;39980402.7;1;1;5;1;806;2024-01-01 09:41:22
912;2024-01-01 09:41:16;39980402.7;5;0;1;0;806;2024-01-01 09:41:22
834;2024-01-01 08:47:23;80994972.16;4;2;3;2;123;2024-01-01 09:41:26
913;2024-01-01 09:41:20;80994972.16;3;0;4;0;123;2024-01-01 09:41:26
594;2024-01-01 06:33:19;60386011.56;2;2;3;2;117;2024-01-01 09:42:39
914;2024-01-01 09:42:33;60386011.56;3;0;2;0;117;2024-01-01 09:42:39
346;2024-01-01 04:02:37;50769866.28;5;0;3;0;867;2024-01-01 09:43:52
917;2024-01-01 09:43:46;50769866.28;3;3;5;3;867;2024-01-01 09:43:52
915;2024-01-01 09:43:06;8312227.27;2;1;5;1;218;2024-01-01 09:43:55
918;2024-01-01 09:43:49;8312227.27;5;0;2;0;218;2024-01-01 09:43:55
743;2024-01-01 08:00:26;32465480.51;4;0;3;0;205;2024-01-01 09:47:33
926;2024-01-01 09:47:27;32465480.51;3;2;4;2;205;2024-01-01 09:47:33
759;2024-01-01 08:09:16;6452413.67;5;0;2;0;50;2024-01-01 09:50:46
931;2024-01-01 09:50:40;6452413.67;2;3;5;3;50;2024-01-01 09:50:46
385;2024-01-01 04:27:20;23693318.5;3;2;5;2;61;2024-01-01 09:55:25
937;2024-01-01 09:55:19;23693318.5;5;0;3;0;61;2024-01-01 09:55:25
694;2024-01-01 07:30:46;66032756.43;3;3;4;3;866;2024-01-01 09:56:18
941;2024-01-01 09:56:12;66032756.43;4;0;3;0;866;2024-01-01 09:56:18
308;2024-01-01 03:42:42;107343466.96;3;0;1;0;906;2024-01-01 09:56:21
942;2024-01-01 09:56:15;107343466.96;1;2;3;2;906;2024-01-01 09:56:21
361;2024-01-01 04:11:36;83052889.51;3;3;1;3;260;2024-01-01 09:56:25
920;2024-01-01 09:44:16;83052889.51;1;0;3;0;260;2024-01-01 09:56:25
24;2024-01-01 01:31:20;86674860.82;1;0;2;0;759;2024-01-01 09:56:25
939;2024-01-01 09:55:36;86674860.82;2;3;1;3;759;2024-01-01 09:56:25
568;2024-01-01 06:19:28;10664171.17;4;0;3;0;122;2024-01-01 09:58:26
946;2024-01-01 09:58:20;10664171.17;3;2;4;2;122;2024-01-01 09:58:26
299;2024-01-01 03:37:06;88368675.52;3;0;1;0;228;2024-01-01 10:00:20
947;2024-01-01 10:00:14;88368675.52;1;4;3;4;228;2024-01-01 10:00:20
155;2024-01-01 02:26:56;28302734.15;3;4;5;4;149;2024-01-01 10:00:24
746;2024-01-01 08:03:12;28302734.15;5;0;3;0;149;2024-01-01 10:00:24
602;2024-01-01 06:39:11;57285322.55;3;4;4;4;126;2024-01-01 10:00:24
698;2024-01-01 07:34:07;57285322.55;4;0;3;0;126;2024-01-01 10:00:24
887;2024-01-01 09:27:11;5288681.31;4;2;2;2;499;2024-01-01 10:01:04
949;2024-01-01 10:00:58;5288681.31;2;0;4;0;499;2024-01-01 10:01:04
513;2024-01-01 05:46:59;106610726.0;5;4;4;4;500;2024-01-01 10:01:17
950;2024-01-01 10:01:11;106610726.0;4;0;5;0;500;2024-01-01 10:01:17
233;2024-01-01 03:04:40;39636497.32;3;0;4;0;173;2024-01-01 10:02:58
952;2024-01-01 10:02:52;39636497.32;4;3;3;3;173;2024-01-01 10:02:58
718;2024-01-01 07:43:35;23083194.21;1;4;2;4;878;2024-01-01 10:08:49
956;2024-01-01 10:08:43;23083194.21;2;0;1;0;878;2024-01-01 10:08:49
530;2024-01-01 05:55:19;103199792.28;1;0;2;0;22;2024-01-01 10:08:53
930;2024-01-01 09:50:10;103199792.28;2;1;1;1;22;2024-01-01 10:08:53
245;2024-01-01 03:09:51;8432733.43;5;0;3;0;964;2024-01-01 10:09:59
960;2024-01-01 10:09:53;8432733.43;3;3;5;3;964;2024-01-01 10:09:59
227;2024-01-01 03:03:43;70018366.26;1;2;2;2;115;2024-01-01 10:11:57
968;2024-01-01 10:11:51;70018366.26;2;0;1;0;115;2024-01-01 10:11:57
437;2024-01-01 05:01:52;34231060.44;1;0;4;0;423;2024-01-01 10:12:01
957;2024-01-01 10:09:10;34231060.44;4;4;1;4;423;2024-01-01 10:12:01
747;2024-01-01 08:03:12;40371818.78;5;0;2;0;952;2024-01-01 10:13:00
969;2024-01-01 10:12:54;40371818.78;2;2;5;2;952;2024-01-01 10:13:00
551;2024-01-01 06:07:45;16790747.95;5;1;4;1;743;2024-01-01 10:13:41
973;2024-01-01 10:13:35;16790747.95;4;0;5;0;743;2024-01-01 10:13:41
618;2024-01-01 06:46:31;35694487.01;1;1;5;1;2;2024-01-01 10:13:47
974;2024-01-01 10:13:41;35694487.01;5;0;1;0;2;2024-01-01 10:13:47
754;2024-01-01 08:06:17;62644337.55;4;4;5;4;792;2024-01-01 10:15:24
975;2024-01-01 10:15:18;62644337.55;5;0;4;0;792;2024-01-01 10:15:24
108;2024-01-01 02:08:42;53289626.33;5;2;4;2;766;2024-01-01 10:16:55
976;2024-01-01 10:16:49;53289626.33;4;0;5;0;766;2024-01-01 10:16:55
659;2024-01-01 07:10:56;23383091.27;1;4;5;4;596;2024-01-01 10:17:35
977;2024-01-01 10:17:29;23383091.27;5;0;1;0;596;2024-01-01 10:17:35
567;2024-01-01 06:19:03;22434542.67;2;1;4;1;683;2024-01-01 10:20:15
980;2024-01-01 10:20:09;22434542.67;4;0;2;0;683;2024-01-01 10:20:15
868;2024-01-01 09:09:51;75398569.45;3;2;1;2;498;2024-01-01 10:20:27
981;2024-01-01 10:20:21;75398569.45;1;0;3;0;498;2024-01-01 10:20:27
366;2024-01-01 04:14:28;43507017.4;3;2;2;2;249;2024-01-01 10:21:36
982;2024-01-01 10:21:30;43507017.4;2;0;3;0;249;2024-01-01 10:21:36
143;2024-01-01 02:22:35;4065888.76;4;1;2;1;158;2024-01-01 10:22:00
983;2024-01-01 10:21:54;4065888.76;2;0;4;0;158;2024-01-01 10:22:00
107;2024-01-01 02:08:03;82791161.9;4;0;1;0;357;2024-01-01 10:22:05
984;2024-01-01 10:21:59;82791161.9;1;3;4;3;357;2024-01-01 10:22:05
655;2024-01-01 07:10:24;17801783.49;2;0;4;0;965;2024-01-01 10:24:46
986;2024-01-01 10:24:40;17801783.49;4;4;2;4;965;2024-01-01 10:24:46
203;2024-01-01 02:50:11;64210976.77;4;4;5;4;227;2024-01-01 10:28:25
990;2024-01-01 10:28:19;64210976.77;5;0;4;0;227;2024-01-01 10:28:25
676;2024-01-01 07:18:21;15730048.92;4;2;3;2;489;2024-01-01 10:29:06
991;2024-01-01 10:29:00;15730048.92;3;0;4;0;489;2024-01-01 10:29:06
104;2024-01-01 02:07:00;28885217.46;5;1;1;1;720;2024-01-01 10:30:25
992;2024-01-01 10:30:19;28885217.46;1;0;5;0;720;2024-01-01 10:30:25
748;2024-01-01 08:03:28;16132404.68;5;0;2;0;41;2024-01-01 10:31:01
993;2024-01-01 10:30:55;16132404.68;2;4;5;4;41;2024-01-01 10:31:01
971;2024-01-01 10:13:23;79628842.93;4;3;2;3;341;2024-01-01 10:35:12
998;2024-01-01 10:35:06;79628842.93;2;0;4;0;341;2024-01-01 10:35:12
250;2024-01-01 03:12:58;12866226.18;1;4;3;4;130;2024-01-01 10:39:09
1004;2024-01-01 10:39:03;12866226.18;3;0;1;0;130;2024-01-01 10:39:09
74;2024-01-01 01:52:05;64018386.77;4;0;1;0;863;2024-01-01 10:39:20
1005;2024-01-01 10:39:14;64018386.77;1;1;4;1;863;2024-01-01 10:39:20
184;2024-01-01 02:40:32;126408189.0;4;4;1;4;492;2024-01-01 10:39:24
927;2024-01-01 09:48:22;126408189.0;1;0;4;0;492;2024-01-01 10:39:24
818;2024-01-01 08:35:37;56122619.65;2;0;3;0;950;2024-01-01 10:39:52
1006;2024-01-01 10:39:46;56122619.65;3;3;2;3;950;2024-01-01 10:39:52
540;2024-01-01 06:01:12;90806489.71;5;3;4;3;28;2024-01-01 10:40:02
1007;2024-01-01 10:39:56;90806489.71;4;0;5;0;28;2024-01-01 10:40:02
37;2024-01-01 01:38:46;33254912.54;3;0;5;0;627;2024-01-01 10:42:47
1011;2024-01-01 10:42:41;33254912.54;5;1;3;1;627;2024-01-01 10:42:47
216;2024-01-01 02:56:56;44286898.99;5;0;1;0;210;2024-01-01 10:44:13
1014;2024-01-01 10:44:07;44286898.99;1;3;5;3;210;2024-01-01 10:44:13
668;2024-01-01 07:15:46;28569520.1;4;0;3;0;655;2024-01-01 10:44:45
1016;2024-01-01 10:44:39;28569520.1;3;3;4;3;655;2024-01-01 10:44:45
590;2024-01-01 06:31:18;8155676.71;3;1;2;1;166;2024-01-01 10:45:08
1017;2024-01-01 10:45:02;8155676.71;2;0;3;0;166;2024-01-01 10:45:08
672;2024-01-01 07:16:44;46803124.13;5;0;1;0;758;2024-01-01 10:47:08
1020;2024-01-01 10:47:02;46803124.13;1;4;5;4;758;2024-01-01 10:47:08
847;2024-01-01 08:52:52;130791717.57;1;0;2;0;973;2024-01-01 10:47:12
924;2024-01-01 09:46:22;130791717.57;2;1;1;1;973;2024-01-01 10:47:12
760;2024-01-01 08:09:47;8877241.29;2;0;3;0;285;2024-01-01 10:53:20
1027;2024-01-01 10:53:14;8877241.29;3;1;2;1;285;2024-01-01 10:53:20
589;2024-01-01 06:30:20;46228129.57;4;0;5;0;920;2024-01-01 10:56:47
1033;2024-01-01 10:56:41;46228129.57;5;2;4;2;920;2024-01-01 10:56:47
626;2024-01-01 06:54:10;56233353.71;3;0;1;0;183;2024-01-01 10:58:37
1034;2024-01-01 10:58:31;56233353.71;1;2;3;2;183;2024-01-01 10:58:37
867;2024-01-01 09:09:32;45820899.94;5;3;1;3;347;2024-01-01 10:58:41
1030;2024-01-01 10:55:20;45820899.94;1;0;5;0;347;2024-01-01 10:58:41
653;2024-01-01 07:09:04;50906989.94;5;1;4;1;220;2024-01-01 10:59:06
1035;2024-01-01 10:59:00;50906989.94;4;0;5;0;220;2024-01-01 10:59:06
813;2024-01-01 08:33:44;16672963.52;2;0;5;0;606;2024-01-01 11:02:48
1039;2024-01-01 11:02:42;16672963.52;5;4;2;4;606;2024-01-01 11:02:48
553;2024-01-01 06:08:49;37640439.11;2;0;5;0;573;2024-01-01 11:06:48
1041;2024-01-01 11:06:42;37640439.11;5;2;2;2;573;2024-01-01 11:06:48
55;2024-01-01 01:45:27;8802585.96;1;3;2;3;674;2024-01-01 11:06:59
1043;2024-01-01 11:06:53;8802585.96;2;0;1;0;674;2024-01-01 11:06:59
928;2024-01-01 09:48:46;53916924.59;5;0;1;0;243;2024-01-01 11:07:48
1044;2024-01-01 11:07:42;53916924.59;1;3;5;3;243;2024-01-01 11:07:48
159;2024-01-01 02:30:12;89476906.93;3;0;1;0;774;2024-01-01 11:11:49
1046;2024-01-01 11:11:43;89476906.93;1;1;3;1;774;2024-01-01 11:11:49
302;2024-01-01 03:38:11;150600917.43;1;0;4;0;665;2024-01-01 11:11:53
936;2024-01-01 09:54:49;150600917.43;4;4;1;4;665;2024-01-01 11:11:53
830;2024-01-01 08:44:23;106042302.82;2;2;3;2;72;2024-01-01 11:12:37
1048;2024-01-01 11:12:31;106042302.82;3;0;2;0;72;2024-01-01 11:12:37
843;2024-01-01 08:51:57;53543626.73;4;0;3;0;433;2024-01-01 11:12:55
1049;2024-01-01 11:12:49;53543626.73;3;1;4;1;433;2024-01-01 11:12:55
675;2024-01-01 07:17:16;32404449.97;5;0;1;0;983;2024-01-01 11:14:30
1051;2024-01-01 11:14:24;32404449.97;1;3;5;3;983;2024-01-01 11:14:30
66;2024-01-01 01:49:33;98941837.43;5;1;4;1;836;2024-01-01 11:16:19
1052;2024-01-01 11:16:13;98941837.43;4;0;5;0;836;2024-01-01 11:16:19
305;2024-01-01 03:40:04;104548746.17;4;0;1;0;397;2024-01-01 11:17:00
1053;2024-01-01 11:16:54;104548746.17;1;4;4;4;397;2024-01-01 11:17:00
987;2024-01-01 10:26:36;143561121.22;2;1;1;1;907;2024-01-01 11:17:04
1045;2024-01-01 11:09:30;143561121.22;1;0;2;0;907;2024-01-01 11:17:04
63;2024-01-01 01:48:02;23716672.52;4;0;5;0;556;2024-01-01 11:17:22
1055;2024-01-01 11:17:16;23716672.52;5;1;4;1;556;2024-01-01 11:17:22
220;2024-01-01 02:59:55;49124890.81;2;0;4;0;641;2024-01-01 11:18:37
1058;2024-01-01 11:18:31;49124890.81;4;1;2;1;641;2024-01-01 11:18:37
945;2024-01-01 09:57:57;36224636.4;2;3;5;3;803;2024-01-01 11:20:01
1061;2024-01-01 11:19:55;36224636.4;5;0;2;0;803;2024-01-01 11:20:01
320;2024-01-01 03:47:36;19788687.24;2;0;5;0;927;2024-01-01 11:21:04
1063;2024-01-01 11:20:58;19788687.24;5;2;2;2;927;2024-01-01 11:21:04
586;2024-01-01 06:29:46;48651927.96;4;1;5;1;850;2024-01-01 11:21:50
1064;2024-01-01 11:21:44;48651927.96;5;0;4;0;850;2024-01-01 11:21:50
451;2024-01-01 05:12:03;45035620.15;2;4;3;4;582;2024-01-01 11:25:06
1068;2024-01-01 11:25:00;45035620.15;3;0;2;0;582;2024-01-01 11:25:06
353;2024-01-01 04:06:19;27189728.35;2;0;3;0;312;2024-01-01 11:25:10
954;2024-01-01 10:06:33;27189728.35;3;4;2;4;312;2024-01-01 11:25:10
776;2024-01-01 08:15:02;61161096.88;4;0;1;0;159;2024-01-01 11:26:50
1071;2024-01-01 11:26:44;61161096.88;1;4;4;4;159;2024-01-01 11:26:50
916;2024-01-01 09:43:21;63369253.69;2;3;1;3;454;2024-01-01 11:26:54
1067;2024-01-01 11:23:53;63369253.69;1;0;2;0;454;2024-01-01 11:26:54
481;2024-01-01 05:31:14;37392085.75;2;1;5;1;643;2024-01-01 11:27:36
1072;2024-01-01 11:27:30;37392085.75;5;0;2;0;643;2024-01-01 11:27:36
194;2024-01-01 02:45:51;51891838.27;3;1;5;1;657;2024-01-01 11:27:46
1073;2024-01-01 11:27:40;51891838.27;5;0;3;0;657;2024-01-01 11:27:46
242;2024-01-01 03:08:05;78188702.15;1;4;3;4;242;2024-01-01 11:27:54
1074;2024-01-01 11:27:48;78188702.15;3;0;1;0;242;2024-01-01 11:27:54
96;2024-01-01 02:05:07;67077989.27;3;4;4;4;55;2024-01-01 11:27:58
876;2024-01-01 09:17:49;67077989.27;4;0;3;0;55;2024-01-01 11:27:58
100;2024-01-01 02:05:53;80319664.55;4;3;3;3;591;2024-01-01 11:30:30
1079;2024-01-01 11:30:24;80319664.55;3;0;4;0;591;2024-01-01 11:30:30
555;2024-01-01 06:09:42;37059761.13;3;0;4;0;710;2024-01-01 11:31:10
1080;2024-01-01 11:31:04;37059761.13;4;2;3;2;710;2024-01-01 11:31:10
409;2024-01-01 04:42:10;40066411.25;2;0;5;0;841;2024-01-01 11:31:48
1081;2024-01-01 11:31:42;40066411.25;5;2;2;2;841;2024-01-01 11:31:48
878;2024-01-01 09:18:21;82321757.67;3;0;5;0;924;2024-01-01 11:32:01
1082;2024-01-01 11:31:55;82321757.67;5;1;3;1;924;2024-01-01 11:32:01
6;2024-01-01 00:21:32;53338347.03;3;3;1;3;439;2024-01-01 11:32:41
1083;2024-01-01 11:32:35;53338347.03;1;0;3;0;439;2024-01-01 11:32:41
448;2024-01-01 05:06:52;64519920.28;2;0;5;0;794;2024-01-01 11:32:51
1084;2024-01-01 11:32:45;64519920.28;5;2;2;2;794;2024-01-01 11:32:51
632;2024-01-01 06:57:46;101409218.17;3;0;2;0;925;2024-01-01 11:35:01
1088;2024-01-01 11:34:55;101409218.17;2;1;3;1;925;2024-01-01 11:35:01
355;2024-01-01 04:07:33;8577812.86;1;3;4;3;73;2024-01-01 11:36:01
1090;2024-01-01 11:35:55;8577812.86;4;0;1;0;73;2024-01-01 11:36:01
156;2024-01-01 02:28:02;67757086.84;2;0;3;0;735;2024-01-01 11:37:31
1093;2024-01-01 11:37:25;67757086.84;3;3;2;3;735;2024-01-01 11:37:31
994;2024-01-01 10:31:21;27152131.89;3;3;2;3;737;2024-01-01 11:38:29
1095;2024-01-01 11:38:23;27152131.89;2;0;3;0;737;2024-01-01 11:38:29
123;2024-01-01 02:13:57;64624327.09;5;0;3;0;697;2024-01-01 11:42:26
1101;2024-01-01 11:42:20;64624327.09;3;3;5;3;697;2024-01-01 11:42:26
893;2024-01-01 09:31:52;58596094.39;2;0;5;0;875;2024-01-01 11:45:05
1108;2024-01-01 11:44:59;58596094.39;5;2;2;2;875;2024-01-01 11:45:05
253;2024-01-01 03:13:46;77996884.28;3;3;2;3;650;2024-01-01 11:47:02
1109;2024-01-01 11:46:56;77996884.28;2;0;3;0;650;2024-01-01 11:47:02
1002;2024-01-01 10:36:17;65187134.53;2;2;5;2;553;2024-01-01 11:51:07
1112;2024-01-01 11:51:01;65187134.53;5;0;2;0;553;2024-01-01 11:51:07
288;2024-01-01 03:28:48;37330449.82;4;4;5;4;45;2024-01-01 11:52:38
1115;2024-01-01 11:52:32;37330449.82;5;0;4;0;45;2024-01-01 11:52:38
541;2024-01-01 06:02:36;18461319.63;3;2;4;2;472;2024-01-01 11:52:44
1117;2024-01-01 11:52:38;18461319.63;4;0;3;0;472;2024-01-01 11:52:44
433;2024-01-01 05:00:15;55217228.79;2;0;4;0;95;2024-01-01 11:53:55
1119;2024-01-01 11:53:49;55217228.79;4;4;2;4;95;2024-01-01 11:53:55
314;2024-01-01 03:44:53;92350753.93;3;3;4;3;605;2024-01-01 11:56:23
1121;2024-01-01 11:56:17;92350753.93;4;0;3;0;605;2024-01-01 11:56:23
720;2024-01-01 07:43:52;74328403.59;2;3;3;3;656;2024-01-01 11:56:43
1122;2024-01-01 11:56:37;74328403.59;3;0;2;0;656;2024-01-01 11:56:43
1040;2024-01-01 11:06:19;26246338.67;2;0;3;0;356;2024-01-01 11:58:22
1123;2024-01-01 11:58:16;26246338.67;3;4;2;4;356;2024-01-01 11:58:22
1100;2024-01-01 11:40:49;59715393.46;3;0;4;0;477;2024-01-01 11:59:09
1124;2024-01-01 11:59:03;59715393.46;4;3;3;3;477;2024-01-01 11:59:09
519;2024-01-01 05:50:59;24986831.18;1;4;2;4;904;2024-01-01 11:59:16
1125;2024-01-01 11:59:10;24986831.18;2;0;1;0;904;2024-01-01 11:59:16
963;2024-01-01 10:10:59;59800548.85;5;3;1;3;174;2024-01-01 11:59:20
1111;2024-01-01 11:50:11;59800548.85;1;0;5;0;174;2024-01-01 11:59:20
545;2024-01-01 06:04:05;74804026.04;2;0;1;0;544;2024-01-01 12:00:30
1127;2024-01-01 12:00:24;74804026.04;1;1;2;1;544;2024-01-01 12:00:30
521;2024-01-01 05:52:00;79879165.14;1;0;5;0;805;2024-01-01 12:00:34
1113;2024-01-01 11:51:37;79879165.14;5;2;1;2;805;2024-01-01 12:00:34
925;2024-01-01 09:46:23;125845994.7;3;0;5;0;987;2024-01-01 12:01:32
1128;2024-01-01 12:01:26;125845994.7;5;1;3;1;987;2024-01-01 12:01:32
